file_path,feature,filter_bank,general,mir,best_module,best_likelihood
audioflux\include\dsp\xcorr_algorithm.h,0.4251108467578888,1.8879090547561646,7.694342136383057,3.127626895904541,general,7.694342136383057
audioflux\include\wpt_algorithm.h,1.7045055627822876,2.1700518131256104,2.5838706493377686,1.1183245182037354,general,2.5838706493377686
audioflux\src\dsp\flux_window.c,3.9321606159210205,18.01829719543457,6.107304096221924,40.47010803222656,mir,40.47010803222656
audioflux\src\mir\onset_algorithm.c,25.84017562866211,47.151039123535156,12.865310668945312,136.1187744140625,mir,136.1187744140625
audioflux\src\dsp\flux_correct.c,2.796213150024414,21.745128631591797,4.361772060394287,20.381593704223633,filter_bank,21.745128631591797
audioflux\src\mir\harmonic_algorithm.c,8.832263946533203,154.7801971435547,8.853879928588867,86.85203552246094,filter_bank,154.7801971435547
audioflux\src\cwt_algorithm.c,12.069680213928223,68.20968627929688,8.011088371276855,4.2217278480529785,filter_bank,68.20968627929688
audioflux\src\filterbank\dwt_filterCoef.h,2.358096122741699,89.44239807128906,2.477053642272949,2.0002970695495605,filter_bank,89.44239807128906
audioflux\src\nsgt_algorithm.c,11.144763946533203,86.91839599609375,6.811511993408203,28.432388305664062,filter_bank,86.91839599609375
audioflux\src\vector\flux_complex.c,3.0260326862335205,3.2200210094451904,6.7512078285217285,37.01799011230469,mir,37.01799011230469
audioflux\src\cepstrogram_algorithm.h,8.235139846801758,1.6349562406539917,2.038238525390625,0.5845459699630737,feature,8.235139846801758
audioflux\src\track\tune_track.c,12.297982215881348,39.917335510253906,7.116513729095459,39.46282196044922,filter_bank,39.917335510253906
audioflux\include\mir\hpss_algorithm.h,1.2754013538360596,1.734944462776184,2.1434271335601807,77.89275360107422,mir,77.89275360107422
audioflux\include\stft_algorithm.h,1.1747901439666748,2.2971699237823486,2.0011606216430664,4.58111047744751,mir,4.58111047744751
audioflux\src\dsp\flux_correct.h,2.249246597290039,29.60127830505371,4.035353183746338,18.868209838867188,filter_bank,29.60127830505371
audioflux\include\track\tune_track.h,1.177162766456604,0.177162766456604,0.177162766456604,2.439272403717041,mir,2.439272403717041
audioflux\include\dsp\hilbert_algorithm.h,1.1868871450424194,1.6546554565429688,4.375455379486084,2.907687187194824,general,4.375455379486084
audioflux\include\flux_base.h,15.379968643188477,187.86459350585938,10.373614311218262,69.85881805419922,filter_bank,187.86459350585938
audioflux\src\filterbank\auditory_weight.h,1.0,104.07108306884766,1.4574424028396606,1.0,filter_bank,104.07108306884766
audioflux\src\filterbank\chroma_filterBank.h,1.2907382249832153,96.25640106201172,1.9564510583877563,1.2907382249832153,filter_bank,96.25640106201172
audioflux\src\mir\pitchShift_algorithm.h,1.1857787370681763,1.6507728099822998,2.064100742340088,77.37016296386719,mir,77.37016296386719
audioflux\src\mir\_pitch_lhs.h,2.7621169090270996,0.1829575002193451,0.1829575002193451,83.76232147216797,mir,83.76232147216797
audioflux\src\mir\_trist3.h,0.0,0.0,1.2988066673278809,75.11590576171875,mir,75.11590576171875
audioflux\src\mir\_pitch_ffp.c,12.853103637695312,118.10358428955078,7.586126804351807,87.86823272705078,filter_bank,118.10358428955078
audioflux\src\dsp\filterDesign_iir.c,1.0,36.0,2.333650827407837,29.905969619750977,filter_bank,36.0
audioflux\src\cqt_algorithm.h,21.03575897216797,40.13010787963867,4.512164115905762,2.0823488235473633,filter_bank,40.13010787963867
audioflux\src\flux_spectral.h,31.496076583862305,9.09190559387207,9.244091033935547,11.206795692443848,feature,31.496076583862305
audioflux\src\dsp\phase_vocoder.h,3.680082321166992,0.0,2.315998077392578,5.503077030181885,mir,5.503077030181885
audioflux\src\wpt_algorithm.c,8.77144718170166,75.42813873291016,7.4913458824157715,22.661603927612305,filter_bank,75.42813873291016
