file_path,configs,datasets,environments,robot_devices,utilities,best_module,best_likelihood
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\teleop_xr_controller.py,21.11409568786621,1.1436183452606201,4.967983245849609,39.36909484863281,8.341292381286621,robot_devices,39.36909484863281
lerobot\src\lerobot\datasets\dataset_writer.py,14.671854019165039,124.26936340332031,8.870219230651855,15.578048706054688,21.95988655090332,datasets,124.26936340332031
lerobot\src\lerobot\policies\groot\__init__.py,0.836871862411499,1.0610843896865845,0.836871862411499,8.520709037780762,3.5112788677215576,robot_devices,8.520709037780762
lerobot\src\lerobot\common\wandb_utils.py,34.640628814697266,59.64395523071289,12.59011173248291,8.394295692443848,21.7280330657959,datasets,59.64395523071289
lerobot\src\lerobot\robots\reachy2\configuration_reachy2.py,11.769858360290527,9.34346866607666,6.225152969360352,61.283042907714844,3.5685267448425293,robot_devices,61.283042907714844
lerobot\tests\annotations\test_modules.py,23.52800750732422,119.07867431640625,8.782618522644043,63.083656311035156,28.441730499267578,datasets,119.07867431640625
lerobot\src\lerobot\scripts\lerobot_eval.py,26.334426879882812,113.46414947509766,46.93205642700195,36.65283203125,28.165224075317383,datasets,113.46414947509766
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\xr_controller_processor.py,3.5684149265289307,4.101266860961914,1.8999756574630737,47.98863983154297,2.596010208129883,robot_devices,47.98863983154297
lerobot\src\lerobot\teleoperators\utils.py,19.5621280670166,2.478243112564087,1.2563084363937378,87.31849670410156,1.1669323444366455,robot_devices,87.31849670410156
lerobot\src\lerobot\optim\optimizers.py,22.72264862060547,10.1344633102417,5.761941909790039,4.862147331237793,9.336379051208496,configs,22.72264862060547
lerobot\tests\envs\test_envs.py,21.774003982543945,16.60372543334961,68.85783386230469,11.261244773864746,21.851001739501953,environments,68.85783386230469
lerobot\tests\utils\test_io_utils.py,2.8016631603240967,10.973636627197266,1.765832543373108,1.6592943668365479,6.827427387237549,datasets,10.973636627197266
lerobot\setup.py,1.2120401859283447,5.934659004211426,2.0404813289642334,3.6999423503875732,1.1841378211975098,datasets,5.934659004211426
lerobot\src\lerobot\async_inference\policy_server.py,31.803607940673828,15.505696296691895,71.2122573852539,68.00442504882812,21.32509422302246,environments,71.2122573852539
lerobot\tests\robots\test_unitree_g1.py,65.44661712646484,5.366200923919678,3.48159122467041,68.06471252441406,7.838246822357178,robot_devices,68.06471252441406
lerobot\tests\teleoperators\test_rebot_102_leader.py,17.81456756591797,2.705216646194458,1.149681806564331,12.92619514465332,8.606098175048828,configs,17.81456756591797
lerobot\src\lerobot\policies\pi05\__init__.py,0.836871862411499,1.0610843896865845,0.836871862411499,4.370326042175293,3.5112788677215576,robot_devices,4.370326042175293
lerobot\examples\dataset\use_dataset_tools.py,4.6212897300720215,116.8559341430664,2.7775473594665527,8.516871452331543,8.434916496276855,datasets,116.8559341430664
lerobot\src\lerobot\configs\dataset.py,56.75975799560547,46.49953079223633,5.246616363525391,12.381285667419434,10.602744102478027,configs,56.75975799560547
lerobot\src\lerobot\datasets\depth_utils.py,6.681571960449219,77.4206771850586,2.3977746963500977,4.741479873657227,8.656539916992188,datasets,77.4206771850586
lerobot\examples\so100_to_so100_EE\teleoperate.py,21.47065544128418,10.66714096069336,4.332606315612793,51.804691314697266,7.513524055480957,robot_devices,51.804691314697266
lerobot\src\lerobot\policies\groot\action_head\cross_attention_dit.py,24.629966735839844,12.417299270629883,7.0864057540893555,7.678867816925049,18.62692642211914,configs,24.629966735839844
lerobot\tests\policies\lingbot_va\test_configuration_lingbot_va.py,34.0830078125,7.18897008895874,4.282165050506592,25.509666442871094,5.613758087158203,configs,34.0830078125
lerobot\src\lerobot\policies\smolvla\processor_smolvla.py,25.719457626342773,39.57196044921875,3.6252315044403076,37.179168701171875,5.985350608825684,datasets,39.57196044921875
lerobot\src\lerobot\policies\pi05\configuration_pi05.py,30.93049430847168,18.36966896057129,6.701352119445801,33.57023239135742,9.496886253356934,robot_devices,33.57023239135742
lerobot\src\lerobot\utils\bimanual.py,0.0,0.0,0.0,3.707758665084839,0.33865007758140564,robot_devices,3.707758665084839
lerobot\src\lerobot\processor\relative_action_processor.py,21.148679733276367,5.4263176918029785,6.137022018432617,38.8848762512207,6.466878890991211,robot_devices,38.8848762512207
lerobot\src\lerobot\teleoperators\bi_so_leader\bi_so_leader.py,19.606271743774414,1.6605671644210815,2.0050394535064697,53.5702018737793,5.160358428955078,robot_devices,53.5702018737793
