file_path,FSESL,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckIfConfIsRunningCommand.java,82.14886474609375,108.98219299316406,7.8260369300842285,6.517172813415527,2.315654754638672,FreeSWITCH,108.98219299316406
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\RecordingServiceHelper.java,1.2269058227539062,3.2243049144744873,9.581850051879883,9.304838180541992,3.1067163944244385,Presentation Conversion,9.581850051879883
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageConverter.java,1.4216729402542114,3.419071912765503,106.83706665039062,1.272850751876831,4.752688407897949,Presentation Conversion,106.83706665039062
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ParamsProcessorUtil.java,11.898188591003418,14.190899848937988,51.259342193603516,13.093624114990234,11.412652969360352,Presentation Conversion,51.259342193603516
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Group.java,0.1332959532737732,3.1368136405944824,4.569817066192627,0.0,1.0684068202972412,Presentation Conversion,4.569817066192627
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\Pattern.java,3.751633644104004,8.819212913513184,9.082157135009766,4.755547523498535,9.251036643981934,Redis PubSub,9.251036643981934
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\WaitingGuestCleanupTimerTask.java,0.1367192268371582,2.1389594078063965,7.429928302764893,2.6418890953063965,7.477936267852783,Redis PubSub,7.477936267852783
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUsersStatusEvent.java,87.65392303466797,100.31237030029297,1.0094997882843018,5.831266403198242,4.19851016998291,FreeSWITCH,100.31237030029297
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningAndRecordingEvent.java,87.65392303466797,100.31237030029297,2.8109164237976074,12.463479995727539,4.19851016998291,FreeSWITCH,100.31237030029297
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PresentationConvertMessage.java,0.14744822680950165,2.145421266555786,94.60539245605469,2.108203887939453,10.081503868103027,Presentation Conversion,94.60539245605469
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\impl\RecordingServiceDbImpl.java,6.089430332183838,5.547182559967041,59.37969207763672,25.86056137084961,8.824437141418457,Presentation Conversion,59.37969207763672
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\ConferenceServerListener.java,81.79389190673828,102.45482635498047,3.942467451095581,0.0,1.070213794708252,FreeSWITCH,102.45482635498047
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Preview.java,0.14347442984580994,2.143073081970215,18.898984909057617,0.0,1.0715365409851074,Presentation Conversion,18.898984909057617
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\MeetingsResponse.java,2.5981504917144775,2.145024538040161,3.6852033138275146,2.015045404434204,3.087557792663574,Presentation Conversion,3.6852033138275146
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\inbound\ClientTest.java,91.6460952758789,80.4679183959961,10.894168853759766,8.837909698486328,5.554039001464844,FSESL,91.6460952758789
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\DataStore.java,2.93965482711792,5.2286553382873535,8.719017028808594,17.422832489013672,4.659656047821045,Redis DB,17.422832489013672
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\StunTurnInfoRequested.java,2.8318798542022705,2.1438472270965576,3.6795425415039062,4.856406211853027,12.092875480651855,Redis PubSub,12.092875480651855
