file_path,Apps,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierPath.java,60.42273712158203,11.093812942504883,12.886655807495117,5.281806945800781,4.276139259338379,Apps,60.42273712158203
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\SupportedDocumentFilter.java,15.657679557800293,6.817032337188721,140.17276000976562,3.904583692550659,11.171782493591309,Presentation Conversion,140.17276000976562
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\ConnectionManager.java,13.17251968383789,99.95647430419922,4.985278129577637,6.141708850860596,7.789044380187988,FreeSWITCH,99.95647430419922
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\ThumbnailCreator.java,7.9513044357299805,3.2352542877197266,103.36103820800781,1.088224172592163,4.49106502532959,Presentation Conversion,103.36103820800781
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PageToConvert.java,8.894376754760742,4.317390441894531,96.90904998779297,3.2044169902801514,6.2823166847229,Presentation Conversion,96.90904998779297
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\HoldUserCommand.java,10.941885948181152,110.85115051269531,1.787320613861084,0.0,1.0691183805465698,FreeSWITCH,110.85115051269531
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierPathIterator.java,52.97709655761719,4.117819786071777,5.759737014770508,4.727106094360352,3.9713354110717773,Apps,52.97709655761719
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingApp.java,31.74750328063965,12.915359497070312,83.8654556274414,18.936216354370117,10.61143970489502,Presentation Conversion,83.8654556274414
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\transport\message\EslFrameDecoderTest.java,28.64077377319336,84.99443817138672,12.404953956604004,51.3791389465332,13.274086952209473,FreeSWITCH,84.99443817138672
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PdfConversionInvalid.java,12.77686595916748,2.1294827461242676,90.74788665771484,3.7800803184509277,11.317898750305176,Presentation Conversion,90.74788665771484
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageReceiver.java,21.86332893371582,8.093382835388184,10.496827125549316,145.61895751953125,291.58660888671875,Redis PubSub,291.58660888671875
