file_path,configs,datasets,policies,robot_devices,utilities,best_module,best_likelihood
lerobot\src\lerobot\policies\tdmpc\processor_tdmpc.py,26.756004333496094,37.11050796508789,87.37026977539062,33.41780471801758,4.432979106903076,policies,87.37026977539062
lerobot\src\lerobot\annotations\steerable_pipeline\staging.py,0.10059475898742676,8.778318405151367,3.4892046451568604,8.84506893157959,5.724494457244873,robot_devices,8.84506893157959
lerobot\src\lerobot\policies\molmoact2\molmoact2_hf_model\processing_molmoact2.py,5.464824676513672,16.837360382080078,58.97293472290039,3.6466517448425293,14.955446243286133,policies,58.97293472290039
lerobot\src\lerobot\policies\groot\processor_groot.py,101.38444519042969,113.77775573730469,72.13570404052734,45.07516098022461,35.06327438354492,datasets,113.77775573730469
lerobot\src\lerobot\policies\lingbot_va\processor_lingbot_va.py,26.54718780517578,37.05158233642578,84.13170623779297,33.35382080078125,4.418457508087158,policies,84.13170623779297
lerobot\src\lerobot\async_inference\constants.py,0.10812389850616455,0.10812389850616455,79.22538757324219,49.61386489868164,8.076032638549805,policies,79.22538757324219
lerobot\src\lerobot\policies\lingbot_va\modeling_lingbot_va.py,38.96719741821289,23.148353576660156,70.24598693847656,75.6226806640625,23.013845443725586,robot_devices,75.6226806640625
lerobot\src\lerobot\motors\feetech\tables.py,0.8690969347953796,3.6712934970855713,9.996728897094727,10.054220199584961,4.422957420349121,robot_devices,10.054220199584961
lerobot\src\lerobot\policies\smolvla\configuration_smolvla.py,32.294063568115234,16.841510772705078,83.57921600341797,6.777839183807373,11.680343627929688,policies,83.57921600341797
lerobot\src\lerobot\datasets\pipeline_features.py,0.31908467411994934,111.25338745117188,1.287940502166748,39.834415435791016,3.0188827514648438,datasets,111.25338745117188
lerobot\src\lerobot\policies\evo1\internvl3_embedder.py,31.96565055847168,17.334869384765625,66.97527313232422,45.863624572753906,29.021224975585938,policies,66.97527313232422
lerobot\src\lerobot\motors\__init__.py,0.09745011478662491,0.09745011478662491,0.0,6.889357089996338,0.09745011478662491,robot_devices,6.889357089996338
lerobot\src\lerobot\policies\molmoact2\molmoact2_hf_model\video_processing_molmoact2.py,9.90429401397705,32.9725456237793,60.58161544799805,5.689022064208984,27.04694938659668,policies,60.58161544799805
lerobot\src\lerobot\policies\gaussian_actor\processor_gaussian_actor.py,26.756004333496094,37.11050796508789,85.01791381835938,33.41780471801758,4.432979106903076,policies,85.01791381835938
lerobot\src\lerobot\envs\metaworld.py,39.022430419921875,23.220983505249023,90.16730499267578,43.4838981628418,20.834646224975586,policies,90.16730499267578
lerobot\examples\phone_to_so100\evaluate.py,30.629831314086914,56.290164947509766,25.338281631469727,89.8596420288086,15.88335132598877,robot_devices,89.8596420288086
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\base.py,31.137733459472656,9.971583366394043,5.379085063934326,77.63983917236328,25.508804321289062,robot_devices,77.63983917236328
lerobot\src\lerobot\annotations\steerable_pipeline\modules\interjections_and_speech.py,23.585514068603516,16.83632469177246,2.1823930740356445,7.8124775886535645,12.850288391113281,configs,23.585514068603516
lerobot\src\lerobot\policies\fastwam\processor_fastwam.py,28.863872528076172,35.514713287353516,84.84368133544922,35.10929489135742,7.371742248535156,policies,84.84368133544922
lerobot\src\lerobot\policies\groot\groot_n1_7.py,35.488189697265625,32.19551086425781,72.50688934326172,41.220760345458984,32.629539489746094,policies,72.50688934326172
lerobot\examples\phone_to_so100\rollout.py,28.912532806396484,5.328221321105957,24.747217178344727,52.193511962890625,5.935283660888672,robot_devices,52.193511962890625
lerobot\src\lerobot\datasets\language_render.py,8.115983963012695,95.7730941772461,3.0086159706115723,3.3840579986572266,8.100543022155762,datasets,95.7730941772461
lerobot\src\lerobot\policies\evo1\processor_evo1.py,30.537418365478516,32.05366134643555,76.43834686279297,34.00787353515625,6.230594635009766,policies,76.43834686279297
lerobot\src\lerobot\policies\evo1\flow_matching.py,5.862490177154541,10.563640594482422,55.01192855834961,37.46623229980469,16.068458557128906,policies,55.01192855834961
lerobot\src\lerobot\motors\damiao\tables.py,1.892598032951355,5.41630744934082,8.791595458984375,8.774422645568848,3.8962719440460205,policies,8.791595458984375
lerobot\examples\tutorial\smolvla\using_smolvla_example.py,23.826913833618164,41.721397399902344,7.549631118774414,86.09245300292969,6.094277381896973,robot_devices,86.09245300292969
lerobot\examples\isaac_teleop_to_so101\override_reset_pose.py,7.88419771194458,8.654828071594238,1.699507474899292,50.330101013183594,7.720471382141113,robot_devices,50.330101013183594
lerobot\src\lerobot\datasets\utils.py,82.44104766845703,137.53067016601562,9.227456092834473,55.592002868652344,38.096046447753906,datasets,137.53067016601562
lerobot\src\lerobot\common\train_utils.py,24.767248153686523,7.717447757720947,21.3166446685791,2.8577451705932617,13.995352745056152,configs,24.767248153686523
lerobot\src\lerobot\policies\fastwam\wan\__init__.py,0.48479270935058594,0.9361246824264526,63.422279357910156,2.7060508728027344,2.218744993209839,policies,63.422279357910156
lerobot\src\lerobot\policies\rtc\action_interpolator.py,0.0,0.0,63.845947265625,2.584608793258667,1.745720624923706,policies,63.845947265625
lerobot\src\lerobot\optim\schedulers.py,5.173094272613525,8.181674003601074,7.928162574768066,2.511646270751953,11.800220489501953,utilities,11.800220489501953
lerobot\src\lerobot\policies\fastwam\wan\video_dit.py,12.113292694091797,25.288637161254883,59.48082733154297,41.67494583129883,29.24526596069336,policies,59.48082733154297
lerobot\src\lerobot\jobs\hf.py,34.78418731689453,49.021583557128906,26.2363224029541,24.69388198852539,23.87456512451172,datasets,49.021583557128906
lerobot\src\lerobot\policies\pi_gemma.py,31.571386337280273,5.350438594818115,62.446861267089844,26.683853149414062,10.069927215576172,policies,62.446861267089844
lerobot\src\lerobot\policies\fastwam\wan\adapters.py,23.70758819580078,9.813718795776367,64.42549896240234,38.80836486816406,12.253833770751953,policies,64.42549896240234
lerobot\src\lerobot\cameras\reachy2_camera\__init__.py,0.110221266746521,0.110221266746521,0.0,5.979916572570801,0.110221266746521,robot_devices,5.979916572570801
lerobot\src\lerobot\policies\pi05\modeling_pi05.py,40.83555603027344,37.83232116699219,67.6222152709961,43.14435958862305,36.00394821166992,policies,67.6222152709961
lerobot\examples\so100_to_so100_EE\record.py,23.125295639038086,51.01032257080078,1.8306633234024048,57.4367561340332,11.59860610961914,robot_devices,57.4367561340332
lerobot\src\lerobot\annotations\steerable_pipeline\executor.py,29.367103576660156,14.255585670471191,5.183317184448242,12.625675201416016,18.38459587097168,configs,29.367103576660156
lerobot\src\lerobot\policies\fastwam\configuration_fastwam.py,39.9150276184082,50.697166442871094,83.84432220458984,63.08915710449219,13.931363105773926,policies,83.84432220458984
lerobot\src\lerobot\model\kinematics.py,2.5254945755004883,4.680397033691406,5.633420944213867,48.063472747802734,15.836407661437988,robot_devices,48.063472747802734
lerobot\src\lerobot\policies\rtc\debug_visualizer.py,1.616196870803833,0.6187299489974976,61.000022888183594,2.366429328918457,3.6381266117095947,policies,61.000022888183594
