file_path,IMBS,KDE,LBP_MRF,LBSP,MultiLayer,PBAS,SigmaDelta,T2F,TwoPoints,ViBe,VuMeter,general,lb,main,best_module,best_likelihood
bgslibrary\bgslibrary\algorithms\LBP_MRF.cpp,19.834598541259766,10.820630073547363,159.91287231445312,52.37494659423828,13.29570484161377,13.915969848632812,10.129980087280273,31.58760643005371,5.191376686096191,13.633843421936035,10.129980087280273,7.449728965759277,79.35437774658203,14.13068962097168,LBP_MRF,159.91287231445312
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorSuBSENSE.h,2.4216349124908447,6.042707443237305,45.511199951171875,102.6167221069336,3.121161460876465,4.114024639129639,5.400134563446045,2.3317904472351074,4.5958170890808105,18.318130493164062,3.4216349124908447,5.569169521331787,105.03863525390625,21.935075759887695,lb,105.03863525390625
bgslibrary\bgslibrary\algorithms\DPWrenGA.cpp,19.279396057128906,10.92972469329834,14.456703186035156,6.3660101890563965,7.028829574584961,24.80069923400879,7.028829574584961,19.389760971069336,5.228780269622803,15.677212715148926,7.028829574584961,7.514233112335205,34.098060607910156,14.910813331604004,lb,34.098060607910156
bgslibrary\bgslibrary\algorithms\CodeBook.h,18.049274444580078,13.916064262390137,16.82431411743164,26.491975784301758,1.1368039846420288,18.753026962280273,1.4760698080062866,0.45047813653945923,3.6727397441864014,1.4760698080062866,1.4760698080062866,3.6104354858398438,32.23488998413086,34.38411331176758,main,34.38411331176758
bgslibrary\gui\mfc\src\resource.h,0.0,0.0,4.5300493240356445,0.0,0.0,0.0,0.0,0.12583470344543457,0.0,0.0,0.0,0.0,0.4644368886947632,0.0,LBP_MRF,4.5300493240356445
bgslibrary\bgslibrary\IFrameProcessor.h,0.0,0.0,5.376379013061523,0.0,0.0,0.0,0.0,0.14934386312961578,1.0638318061828613,0.0,0.0,0.14934386312961578,0.29868772625923157,6.822533130645752,main,6.822533130645752
bgslibrary\bgslibrary\algorithms\DPWrenGA.h,18.29794692993164,0.3471217751502991,6.60389518737793,2.6049323081970215,1.1406630277633667,22.264450073242188,1.1406630277633667,0.17379926145076752,3.3428807258605957,1.1406630277633667,1.1406630277633667,3.6133711338043213,1.5058443546295166,12.91780948638916,PBAS,22.264450073242188
bgslibrary\bgslibrary\algorithms\DPZivkovicAGMM.h,18.29794692993164,0.3471217751502991,6.60389518737793,2.6049323081970215,1.1406630277633667,22.264450073242188,1.1406630277633667,3.0231001377105713,3.3428807258605957,1.1406630277633667,1.1406630277633667,3.6133711338043213,15.752347946166992,12.91780948638916,PBAS,22.264450073242188
bgslibrary\wrapper\java\bgslibrary_java_module.cpp,24.855905532836914,92.8273696899414,136.24862670898438,47.37562561035156,99.07305908203125,20.43767547607422,115.25218963623047,59.627349853515625,120.36873626708984,73.39102935791016,113.2851333618164,5.76588249206543,76.4675064086914,17.38653564453125,LBP_MRF,136.24862670898438
bgslibrary\bgslibrary\algorithms\lb\BGModelGauss.cpp,1.8343756198883057,18.849964141845703,43.67197036743164,2.266493558883667,1.12540864944458,18.17775535583496,1.8343756198883057,0.1767818182706833,4.0146636962890625,1.8343756198883057,1.8343756198883057,3.4881551265716553,123.8216781616211,15.95853042602539,lb,123.8216781616211
bgslibrary\bgslibrary\utils\ILoadSaveConfig.h,0.3948930501937866,2.8594295978546143,2.8594295978546143,3.9439504146575928,2.8594295978546143,17.886341094970703,2.4521536827087402,6.516781806945801,2.1519105434417725,16.51909637451172,0.3948930501937866,0.0,2.923614978790283,1.2019109725952148,PBAS,17.886341094970703
bgslibrary\gui\mfc\src\stdafx.h,0.0,0.0,10.640203475952148,0.0,0.0,0.0,0.0,0.2955612242221832,0.0,0.0,0.0,0.0,1.0908719301223755,0.0,LBP_MRF,10.640203475952148
bgslibrary\bgslibrary\algorithms\WeightedMovingVariance.h,18.77434730529785,0.34419140219688416,7.097211837768555,2.6008682250976562,1.1399662494659424,20.78812026977539,1.1399662494659424,0.18758389353752136,3.341182231903076,1.1399662494659424,1.1399662494659424,3.624978542327881,1.671677589416504,19.015289306640625,PBAS,20.78812026977539
bgslibrary\bgslibrary\algorithms\AdaptiveSelectiveBackgroundLearning.cpp,18.98025131225586,11.580164909362793,17.130329132080078,9.951815605163574,7.448988437652588,16.74277114868164,7.448988437652588,48.781944274902344,5.365227222442627,16.4453182220459,7.448988437652588,7.8051605224609375,7.714402198791504,14.430400848388672,T2F,48.781944274902344
bgslibrary\bgslibrary\algorithms\MultiLayer\LocalBinaryPattern.cpp,25.766328811645508,30.697166442871094,140.73587036132812,57.5466423034668,82.04694366455078,8.046680450439453,1.0902153253555298,23.17617416381836,3.7873685359954834,11.846278190612793,1.0902153253555298,3.754962205886841,57.74974822998047,25.852975845336914,LBP_MRF,140.73587036132812
bgslibrary\bgslibrary\algorithms\dp\TextureBGS.h,1.961172342300415,20.558353424072266,89.06694030761719,36.57207107543945,5.182382106781006,4.965539455413818,1.961172342300415,23.01193618774414,4.70742130279541,1.961172342300415,1.961172342300415,4.251880645751953,72.23573303222656,4.934568405151367,LBP_MRF,89.06694030761719
bgslibrary\wrapper\python\bgslibrary_module.cpp,4.701886177062988,114.13874053955078,148.65838623046875,47.9074821472168,100.42424011230469,11.390985488891602,116.21261596679688,86.68242645263672,119.72130584716797,73.48085021972656,114.15740966796875,3.7986795902252197,78.3536376953125,13.82885456085205,LBP_MRF,148.65838623046875
bgslibrary\bgslibrary\algorithms\PixelBasedAdaptiveSegmenter.h,18.19073486328125,14.177469253540039,11.58475399017334,2.6008682250976562,1.1399662494659424,82.74561309814453,1.1399662494659424,0.31223785877227783,3.9745523929595947,1.1399662494659424,1.1399662494659424,5.416433334350586,3.3096909523010254,22.730857849121094,PBAS,82.74561309814453
bgslibrary\bgslibrary\utils\GenericMacros.h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0567445755004883,0.0,0.0,0.0,0.0,0.0,TwoPoints,1.0567445755004883
bgslibrary\bgslibrary\VideoAnalysis.cpp,4.782660484313965,34.78529357910156,0.0,2.0207834243774414,0.0,1.2234914302825928,1.2234914302825928,0.0,2.274193286895752,34.68955993652344,1.2234914302825928,6.782273292541504,7.354383945465088,21.77262306213379,KDE,34.78529357910156
bgslibrary\wrapper\java\bgslibrary_java_module.hpp,11.488293647766113,6.130757808685303,11.605376243591309,6.660232067108154,7.677693843841553,4.227036952972412,4.224400997161865,4.002801418304443,7.150550365447998,4.224400997161865,4.224400997161865,5.252199172973633,10.114678382873535,12.33318042755127,main,12.33318042755127
bgslibrary\bgslibrary\algorithms\MultiLayer\OpenCvLegacyIncludes.h,1.129473090171814,0.0,0.0,2.275130271911621,102.08457946777344,0.0,1.129473090171814,0.0,3.3156039714813232,1.129473090171814,1.129473090171814,3.4046034812927246,1.1456571817398071,3.4046034812927246,MultiLayer,102.08457946777344
bgslibrary\gui\qt\mainwindow.cpp,15.585569381713867,79.94424438476562,159.94236755371094,74.06753540039062,82.2442855834961,15.331134796142578,94.07781982421875,74.05487823486328,100.84407043457031,92.07846069335938,93.11402893066406,10.716717720031738,75.50886535644531,64.44599151611328,LBP_MRF,159.94236755371094
bgslibrary\bgslibrary\algorithms\LBP_MRF\graph.cpp,1.3852782249450684,47.72544479370117,167.11312866210938,39.0562858581543,1.128508448600769,0.25676971673965454,1.3852782249450684,21.464675903320312,4.4451375007629395,14.320391654968262,1.3852782249450684,3.7435245513916016,67.12017059326172,4.483739852905273,LBP_MRF,167.11312866210938
bgslibrary\bgslibrary\algorithms\DPEigenbackground.h,18.29794692993164,0.3471217751502991,6.60389518737793,2.6049323081970215,1.1406630277633667,22.264450073242188,1.1406630277633667,0.17379926145076752,3.3428807258605957,1.1406630277633667,1.1406630277633667,3.6133711338043213,1.5058443546295166,12.91780948638916,PBAS,22.264450073242188
bgslibrary\bgslibrary\algorithms\MultiLayer\CMultiLayerBGS.h,12.227157592773438,31.425275802612305,192.6921844482422,108.19062042236328,99.58639526367188,7.218048572540283,5.094228744506836,8.782877922058105,6.873823642730713,11.91709041595459,5.094228744506836,13.38654613494873,84.95108795166016,50.88359451293945,LBP_MRF,192.6921844482422
bgslibrary\bgslibrary\algorithms\LBSP\RandUtils.h,1.1110072135925293,0.0,24.772911071777344,84.49443817138672,1.1110072135925293,0.0,3.7721385955810547,0.0,3.2705917358398438,13.734112739562988,1.1110072135925293,3.346897602081299,41.61188888549805,3.346897602081299,LBSP,84.49443817138672
bgslibrary\bgslibrary\algorithms\lb\BGModel.h,1.1418397426605225,0.44550225138664246,24.18573760986328,2.3014094829559326,1.1418397426605225,0.0,1.1418397426605225,0.0,3.3457491397857666,1.1418397426605225,1.1418397426605225,3.5854995250701904,98.90839385986328,3.7268552780151367,lb,98.90839385986328
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEDefs.hpp,1.1399662494659424,1.1424596309661865,148.14315795898438,41.181575775146484,2.282425880432129,1.1424596309661865,1.1399662494659424,24.429672241210938,3.341182231903076,1.1399662494659424,1.1399662494659424,3.437394618988037,70.12452697753906,30.572851181030273,LBP_MRF,148.14315795898438
bgslibrary\bgslibrary\PreProcessor.h,8.164836883544922,0.0,8.01934814453125,0.3077701926231384,0.0,0.0,0.0,1.185092806816101,1.0617595911026,0.0,0.0,0.18509283661842346,5.370185852050781,8.134308815002441,IMBS,8.164836883544922
bgslibrary\bgslibrary\algorithms\LBP_MRF\maxflow.cpp,2.7564215660095215,21.014713287353516,158.66390991210938,62.73208999633789,3.75099778175354,1.6662062406539917,2.7564215660095215,16.818222045898438,5.709397792816162,23.817012786865234,2.7564215660095215,5.085082530975342,61.84708023071289,18.121129989624023,LBP_MRF,158.66390991210938
bgslibrary\bgslibrary\algorithms\dp\WrenGA.cpp,3.0904970169067383,9.764327049255371,20.259292602539062,6.19458532333374,6.909521102905273,16.146841049194336,6.909521102905273,7.795525550842285,5.246806621551514,14.034710884094238,6.909521102905273,7.476591110229492,58.161808013916016,15.920316696166992,lb,58.161808013916016
bgslibrary\examples\Demo.cpp,13.010902404785156,17.47027015686035,17.121646881103516,28.540653228759766,1.211743712425232,17.478952407836914,1.8669376373291016,0.1600971221923828,4.803223609924316,24.779802322387695,1.8669376373291016,8.124008178710938,6.449480056762695,74.1134262084961,main,74.1134262084961
bgslibrary\bgslibrary\utils\GenericKeys.h,0.0,18.1362247467041,0.0,0.0,0.0,0.0,0.0,0.0,1.0635584592819214,0.0,0.0,0.0,0.0,0.0,KDE,18.1362247467041
bgslibrary\bgslibrary\algorithms\KDE.h,18.334030151367188,90.55596923828125,6.612227439880371,3.3984298706054688,1.1408967971801758,19.3570613861084,1.1408967971801758,0.17400327324867249,4.186032295227051,1.1408967971801758,1.1408967971801758,3.6143057346343994,1.5065155029296875,12.883301734924316,KDE,90.55596923828125
bgslibrary\tests\golden\cpp\golden_cpp.cpp,10.54964828491211,0.0,50.18601608276367,24.244029998779297,1.0714319944381714,6.8492350578308105,1.4711172580718994,98.90547943115234,5.240163326263428,15.346994400024414,1.4711172580718994,3.8640389442443848,6.005889415740967,20.556371688842773,T2F,98.90547943115234
bgslibrary\bgslibrary\algorithms\T2F\T2FGMM.cpp,11.136168479919434,15.46773910522461,43.00634765625,6.655372619628906,9.718759536743164,29.060745239257812,6.601820945739746,79.87850952148438,5.1340484619140625,11.790251731872559,6.601820945739746,7.2752275466918945,72.61661529541016,14.33074951171875,T2F,79.87850952148438
bgslibrary\bgslibrary\PreProcessor.cpp,8.592325210571289,0.8310630917549133,7.915879249572754,3.644458770751953,0.0,1.57456636428833,0.0,17.359920501708984,2.1784884929656982,10.629478454589844,0.0,0.17938145995140076,5.358762741088867,8.696537971496582,T2F,17.359920501708984
bgslibrary\bgslibrary\algorithms\T2FMRF_UV.h,17.912189483642578,0.33661365509033203,59.90672302246094,2.5903100967407227,1.1381416320800781,21.73220443725586,1.1381416320800781,60.614288330078125,4.070309162139893,1.1381416320800781,1.1381416320800781,3.603278875350952,17.681718826293945,12.790241241455078,T2F,60.614288330078125
bgslibrary\bgslibrary\algorithms\WeightedMovingMean.h,18.787744522094727,0.3501024842262268,6.936075687408447,2.609055519104004,1.141366720199585,21.12795639038086,1.141366720199585,0.1829437017440796,3.3445961475372314,1.141366720199585,1.141366720199585,3.6247148513793945,1.5249249935150146,11.540258407592773,PBAS,21.12795639038086
bgslibrary\bgslibrary\algorithms\dp\Error.cpp,1.527341365814209,16.919235229492188,6.84946870803833,5.334945201873779,1.1429158449172974,0.38442543148994446,1.527341365814209,0.18071620166301727,5.250653266906738,1.527341365814209,1.527341365814209,3.4466121196746826,3.918198347091675,6.993420124053955,KDE,16.919235229492188
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorSuBSENSE.cpp,6.619685173034668,20.522310256958008,47.86077880859375,97.04458618164062,3.2996268272399902,10.077348709106445,3.3974688053131104,32.11322021484375,5.538065433502197,19.56501007080078,4.397468566894531,10.171782493591309,77.41199493408203,30.413753509521484,LBSP,97.04458618164062
bgslibrary\bgslibrary\algorithms\VuMeter\TBackgroundVuMeter.h,3.0361056327819824,6.177384376525879,0.0,5.373878002166748,4.222897052764893,4.1435394287109375,4.580451965332031,3.0886921882629395,6.868261814117432,3.0361056327819824,126.57083892822266,7.917379379272461,6.856681823730469,5.2220587730407715,VuMeter,126.57083892822266
bgslibrary\bgslibrary\algorithms\KNN.cpp,20.09771728515625,30.230012893676758,10.609469413757324,6.479123592376709,7.1533379554748535,14.401324272155762,7.1533379554748535,4.087134838104248,6.154160499572754,3.0928072929382324,7.1533379554748535,7.628186225891113,7.363081455230713,13.121709823608398,KDE,30.230012893676758
bgslibrary\bgslibrary\algorithms\DPTexture.cpp,19.38987922668457,31.98214340209961,95.6049575805664,41.738895416259766,10.608325958251953,26.30335807800293,7.670023441314697,9.841479301452637,6.661004066467285,19.042402267456055,7.670023441314697,8.176748275756836,78.42247009277344,16.500455856323242,LBP_MRF,95.6049575805664
bgslibrary\bgslibrary\algorithms\dp\GrimsonGMM.h,3.049457311630249,11.121013641357422,36.8132209777832,6.115905284881592,6.696433067321777,14.708024978637695,4.962987899780273,6.116003513336182,5.244865894317627,3.049457311630249,4.962987899780273,7.421454906463623,12.615560531616211,21.734556198120117,LBP_MRF,36.8132209777832
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorLBSP.cpp,2.1333603858947754,11.293785095214844,43.061336517333984,100.9694595336914,3.1333603858947754,2.0,3.1333603858947754,2.3064169883728027,5.033265590667725,17.152772903442383,3.1333603858947754,5.594944953918457,41.76286315917969,16.017074584960938,LBSP,100.9694595336914
bgslibrary\bgslibrary\algorithms\LBSP\LBSP_.h,1.4773293733596802,0.0,50.17064666748047,111.89777374267578,1.1087291240692139,0.8944482803344727,1.4773293733596802,22.07887077331543,3.633638858795166,18.04951286315918,1.4773293733596802,3.5256905555725098,40.58521270751953,10.716326713562012,LBSP,111.89777374267578
bgslibrary\bgslibrary\tools\PerformanceUtils.cpp,7.630917549133301,1.1603639125823975,38.70298767089844,3.418617010116577,6.614816665649414,2.5493083000183105,1.388944387435913,19.9733829498291,2.2502992153167725,9.148387908935547,2.388944387435913,4.511928558349609,5.575587749481201,7.621262550354004,LBP_MRF,38.70298767089844
bgslibrary\bgslibrary\algorithms\DPMean.cpp,19.279396057128906,10.92972469329834,10.274738311767578,6.3660101890563965,7.028829574584961,24.80069923400879,7.028829574584961,4.005988121032715,5.228780269622803,15.677212715148926,7.028829574584961,7.514233112335205,34.098060607910156,14.910813331604004,lb,34.098060607910156
bgslibrary\bgslibrary\algorithms\FuzzySugenoIntegral.h,20.38233184814453,7.591002941131592,6.803722381591797,6.227746486663818,4.762343406677246,24.63483428955078,4.762343406677246,5.800769329071045,5.15783166885376,2.951620101928711,4.762343406677246,7.241071701049805,9.949323654174805,14.0880708694458,PBAS,24.63483428955078
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorLBSP_.cpp,2.1333603858947754,11.293785095214844,43.061336517333984,100.9694595336914,3.1333603858947754,2.0,3.1333603858947754,2.3064169883728027,5.033265590667725,17.152772903442383,3.1333603858947754,5.594944953918457,41.76286315917969,16.017074584960938,LBSP,100.9694595336914
bgslibrary\bgslibrary\algorithms\MultiCue.cpp,10.311763763427734,45.9434814453125,11.99154281616211,25.664541244506836,11.111523628234863,21.08197784423828,5.225372314453125,23.2687931060791,7.075474739074707,20.909236907958984,5.225372314453125,8.599258422851562,49.930633544921875,24.940608978271484,lb,49.930633544921875
bgslibrary\bgslibrary\algorithms\PixelBasedAdaptiveSegmenter.cpp,18.24921989440918,27.634748458862305,16.85405731201172,6.027588844299316,6.774017333984375,77.48260498046875,6.774017333984375,5.860650539398193,5.855615615844727,14.556753158569336,6.774017333984375,9.155035972595215,13.866071701049805,27.148784637451172,PBAS,77.48260498046875
bgslibrary\bgslibrary\algorithms\dp\MeanBGS.cpp,3.1031062602996826,9.86076831817627,25.012083053588867,6.221357822418213,7.018040657043457,5.841657638549805,7.018040657043457,32.97823715209961,5.277288436889648,3.1031062602996826,7.018040657043457,7.522093296051025,9.697778701782227,26.044038772583008,T2F,32.97823715209961
bgslibrary\bgslibrary\algorithms\lb\BGModelMog.cpp,1.8017059564590454,31.31705665588379,55.88587951660156,2.2333526611328125,1.1098129749298096,2.2893691062927246,1.8017059564590454,0.28334420919418335,3.95957350730896,1.8017059564590454,1.8017059564590454,3.4183340072631836,110.73983764648438,18.846399307250977,lb,110.73983764648438
bgslibrary\bgslibrary\algorithms\IndependentMultimodal.h,90.23734283447266,4.355185508728027,6.671198844909668,4.616062641143799,3.1425554752349854,21.750532150268555,3.1425554752349854,2.1754448413848877,4.347493648529053,2.1425554752349854,3.1425554752349854,5.620930194854736,4.511264324188232,12.158207893371582,IMBS,90.23734283447266
bgslibrary\bgslibrary\algorithms\AdaptiveSelectiveBackgroundLearning.h,18.554250717163086,0.3541572690010071,6.6627044677734375,2.614647388458252,1.1423161029815674,23.36107635498047,1.1423161029815674,0.17523743212223053,3.346909999847412,1.1423161029815674,1.1423161029815674,3.6199750900268555,1.5105804204940796,11.148544311523438,PBAS,23.36107635498047
bgslibrary\bgslibrary\algorithms\IBGS.h,24.794597625732422,10.213165283203125,25.482980728149414,9.114907264709473,7.290279865264893,30.12021255493164,7.697789669036865,4.341494560241699,6.368282318115234,15.746294021606445,7.697789669036865,7.720124244689941,12.369154930114746,18.228410720825195,PBAS,30.12021255493164
bgslibrary\bgslibrary\algorithms\LBAdaptiveSOM.h,18.51709747314453,0.4100036919116974,27.19275665283203,2.613239288330078,1.1420775651931763,19.636489868164062,1.1420775651931763,0.17503051459789276,3.3463287353515625,1.1420775651931763,1.1420775651931763,3.619022846221924,90.92034912109375,11.138910293579102,lb,90.92034912109375
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorPAWCS.h,2.1110072135925293,5.871513366699219,50.1806755065918,108.24683380126953,3.1110072135925293,3.784047842025757,4.579829216003418,2.4479706287384033,4.270591735839844,18.30586051940918,3.1110072135925293,5.536042213439941,95.85064697265625,25.55532455444336,LBSP,108.24683380126953
bgslibrary\bgslibrary\algorithms\LBP_MRF\MotionDetection.cpp,6.861808776855469,54.12053298950195,152.66543579101562,41.05206298828125,7.324861526489258,9.915838241577148,4.134172439575195,26.424091339111328,5.7969746589660645,3.1341724395751953,4.134172439575195,10.121124267578125,67.17694091796875,27.966779708862305,LBP_MRF,152.66543579101562
bgslibrary\bgslibrary\algorithms\StaticFrameDifference.cpp,20.234521865844727,11.485662460327148,10.84768009185791,9.291406631469727,7.350533962249756,16.333053588867188,7.350533962249756,4.165225505828857,5.322373390197754,3.131852626800537,7.350533962249756,7.706276893615723,7.480216979980469,13.187761306762695,IMBS,20.234521865844727
bgslibrary\bgslibrary\algorithms\dp\PratiMediodBGS.cpp,8.88784408569336,9.812037467956543,47.37352752685547,21.714252471923828,7.087459564208984,22.06776237487793,7.087459564208984,24.174455642700195,5.838589191436768,15.407675743103027,7.087459564208984,7.295612335205078,10.537443161010742,27.99764060974121,LBP_MRF,47.37352752685547
bgslibrary\bgslibrary\algorithms\T2FGMM_UV.h,18.19073486328125,0.34419140219688416,6.57903528213501,2.6008682250976562,1.1399662494659424,22.11643409729004,1.1399662494659424,38.00687789916992,3.341182231903076,1.1399662494659424,1.1399662494659424,3.6105847358703613,15.672287940979004,12.882533073425293,T2F,38.00687789916992
bgslibrary\bgslibrary\algorithms\VuMeter.cpp,19.326684951782227,11.514500617980957,12.454825401306152,6.597932815551758,7.390285015106201,24.51300811767578,7.390285015106201,4.252519130706787,5.345062732696533,15.647825241088867,144.9500274658203,7.754031658172607,7.773959636688232,24.277423858642578,VuMeter,144.9500274658203
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEDefs.cpp,1.1423161029815674,1.4706701040267944,142.0042724609375,41.83937072753906,2.3178551197052,1.1755390167236328,1.1423161029815674,24.622217178344727,3.346909999847412,1.1423161029815674,1.1423161029815674,3.444737672805786,70.14386749267578,3.444737672805786,LBP_MRF,142.0042724609375
bgslibrary\bgslibrary\tools\ForegroundMaskAnalysis.cpp,8.909114837646484,1.8310630321502686,14.98912239074707,4.13612174987793,1.0,0.3496260344982147,1.349626064300537,25.236215591430664,1.4065521955490112,0.3496260344982147,1.349626064300537,0.2946528494358063,2.982273817062378,11.454318046569824,T2F,25.236215591430664
