file_path,app,backends,bin,contrib,events,fixups,loaders,security,utils,worker,best_module,best_likelihood
celery\t\unit\security\test_key.py,4.76277494430542,2.7611100673675537,5.763607501983643,10.034969329833984,2.8875043392181396,2.8875043392181396,3.9636499881744385,134.77496337890625,5.604815483093262,3.7619423866271973,security,134.77496337890625
celery\celery\bin\purge.py,69.01678466796875,13.805081367492676,152.26161193847656,12.90291976928711,5.421888828277588,3.1793532371520996,10.864480972290039,16.224197387695312,12.340713500976562,12.047074317932129,bin,152.26161193847656
celery\celery\bin\shell.py,78.87887573242188,14.180164337158203,171.28274536132812,17.140153884887695,56.9760627746582,6.843689441680908,59.88325119018555,8.807395935058594,21.71544647216797,18.46198272705078,bin,171.28274536132812
celery\t\unit\backends\test_mongodb.py,76.39983367919922,189.97265625,111.8902816772461,15.424304008483887,12.937644958496094,7.990527153015137,26.191194534301758,7.437333106994629,29.854747772216797,77.51716613769531,backends,189.97265625
celery\t\unit\backends\test_filesystem.py,77.18231201171875,86.61864471435547,50.4793815612793,13.068256378173828,13.968596458435059,7.463483810424805,39.17282485961914,13.528509140014648,34.47235107421875,14.995076179504395,backends,86.61864471435547
celery\t\unit\contrib\test_rdb.py,10.844157218933105,6.282083034515381,85.00749206542969,122.79788970947266,7.504289150238037,3.645716428756714,6.31311559677124,4.168298244476318,6.6267409324646,7.4115777015686035,contrib,122.79788970947266
celery\t\unit\test_generics.py,62.955177307128906,15.965802192687988,16.88751220703125,9.022871971130371,4.226141929626465,3.0927209854125977,10.391229629516602,6.0149383544921875,7.6443023681640625,23.510509490966797,app,62.955177307128906
celery\celery\backends\database\session.py,5.855082988739014,85.40947723388672,84.85791015625,3.8679020404815674,2.671586275100708,2.581575393676758,5.87281608581543,2.323641300201416,10.95443058013916,28.281824111938477,backends,85.40947723388672
celery\t\unit\worker\test_control.py,95.2417221069336,64.81714630126953,101.08348846435547,74.30485534667969,170.46029663085938,6.476500511169434,99.02071380615234,15.896560668945312,31.86496925354004,119.44828033447266,events,170.46029663085938
celery\celery\contrib\sphinx.py,80.08212280273438,9.788750648498535,31.761676788330078,122.24491882324219,6.352999210357666,4.390761375427246,12.843559265136719,5.252663612365723,15.860770225524902,27.56433868408203,contrib,122.24491882324219
celery\celery\utils\__init__.py,6.787161350250244,9.563364028930664,33.7618522644043,2.662670373916626,2.753469467163086,1.5854939222335815,7.9403181076049805,5.298588275909424,88.15758514404297,71.3207778930664,utils,88.15758514404297
celery\t\unit\security\test_serialization.py,53.365203857421875,5.670877933502197,25.0904483795166,12.517068862915039,4.987849235534668,3.5921123027801514,6.094747066497803,128.41416931152344,12.266046524047852,7.046388149261475,security,128.41416931152344
celery\t\unit\backends\test_consul.py,55.75605010986328,128.12957763671875,6.1429762840271,13.163520812988281,1.0007997751235962,1.5582284927368164,3.0902950763702393,5.640550136566162,7.418612003326416,2.178436279296875,backends,128.12957763671875
celery\examples\django\proj\celery.py,69.36090850830078,12.554859161376953,87.4207992553711,11.047163009643555,3.3647820949554443,6.762348175048828,10.706463813781738,5.43320894241333,8.429207801818848,14.816570281982422,bin,87.4207992553711
celery\t\unit\tasks\test_chord.py,85.50745391845703,67.20941162109375,78.37447357177734,15.043492317199707,4.905288219451904,5.838600158691406,30.001953125,6.614168167114258,39.00191879272461,17.426959991455078,app,85.50745391845703
celery\examples\gevent\tasks.py,9.321951866149902,12.61834716796875,13.173338890075684,4.013329982757568,38.96128845214844,1.0008896589279175,6.969946384429932,3.7162258625030518,2.2023212909698486,11.125887870788574,events,38.96128845214844
celery\t\unit\backends\test_couchbase.py,70.98775482177734,140.1753692626953,14.801453590393066,17.102222442626953,17.132070541381836,7.056884765625,46.6900749206543,8.040605545043945,22.14671516418457,15.3563814163208,backends,140.1753692626953
celery\celery\backends\couchdb.py,8.056388854980469,91.27570343017578,6.886015892028809,10.336763381958008,2.836944341659546,3.7793989181518555,5.280562400817871,6.019469738006592,6.1509108543396,7.342331886291504,backends,91.27570343017578
