file_path,dns,general,http_general,httpserver,pools,services,ssl,transport,best_module,best_likelihood
proxygen\proxygen\lib\http\coro\filters\test\DecompressionFilterTest.cpp,1.000403881072998,3.5669071674346924,50.99907302856445,4.9729838371276855,3.4080281257629395,2.5930378437042236,34.29528045654297,0.4671269655227661,http_general,50.99907302856445
proxygen\proxygen\lib\http\codec\compress\HPACKCodec.cpp,1.000448226928711,10.222172737121582,58.132850646972656,3.952863931655884,1.327923059463501,3.8468027114868164,18.920377731323242,39.46880340576172,http_general,58.132850646972656
proxygen\proxygen\lib\http\coro\filters\DecompressionFilterFactory.cpp,1.0005323886871338,2.133338451385498,49.32631301879883,5.502179145812988,2.0,1.7420003414154053,1.2052594423294067,0.4109848439693451,http_general,49.32631301879883
proxygen\proxygen\lib\http\connpool\SessionHolder.cpp,4.204013824462891,6.301878452301025,47.78334426879883,6.394119739532471,5.116395473480225,6.490261077880859,33.633033752441406,102.70185089111328,transport,102.70185089111328
proxygen\proxygen\lib\http\test\HTTPHeadersBenchmark.cpp,19.37836456298828,5.02610969543457,50.22321319580078,4.939066410064697,4.039742946624756,4.1410603523254395,1.2234269380569458,1.4258694648742676,http_general,50.22321319580078
proxygen\proxygen\httpserver\HTTPServerAcceptor.h,1.0004843473434448,2.8880996704101562,38.31306838989258,105.45875549316406,2.3013744354248047,2.3470396995544434,14.050882339477539,39.000423431396484,httpserver,105.45875549316406
proxygen\proxygen\lib\dns\NaiveResolutionCallback.cpp,121.88472747802734,1.3082529306411743,0.3463650643825531,4.3098366586491466E-4,1.0,1.762453556060791,0.0,4.3098366586491466E-4,dns,121.88472747802734
proxygen\proxygen\httpserver\Mocks.h,1.0004541873931885,1.5816258192062378,38.000396728515625,87.88543701171875,1.0,1.379408836364746,1.0,39.000396728515625,httpserver,87.88543701171875
proxygen\proxygen\lib\http\session\HTTPEvent.cpp,1.0004901885986328,1.5532468557357788,49.45220184326172,3.4732658863067627,1.0,1.6614247560501099,0.17731386423110962,0.35505664348602295,http_general,49.45220184326172
proxygen\proxygen\lib\http\session\HQSession.cpp,33.256629943847656,110.9155502319336,172.02500915527344,6.910409450531006,5.903763294219971,10.640135765075684,82.92414093017578,70.4233169555664,http_general,172.02500915527344
