file_path,backtest,data,model,rl,run,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\contrib\tuner\config.py,100.93374633789062,74.07059478759766,106.75687408447266,4.195064544677734,18.07559585571289,19.997499465942383,10.702017784118652,22.2430419921875,41.00366973876953,model,106.75687408447266
qlib\qlib\rl\contrib\naive_config_parser.py,124.93009185791016,78.7280502319336,44.383121490478516,80.58758544921875,18.8028564453125,24.144306182861328,18.381628036499023,31.089330673217773,24.757980346679688,backtest,124.93009185791016
qlib\examples\workflow_by_code.py,131.62059020996094,82.44161224365234,138.1584014892578,13.326616287231445,20.4491024017334,144.0169219970703,23.91646957397461,35.94789505004883,155.34786987304688,workflow,155.34786987304688
qlib\scripts\data_collector\yahoo\collector.py,15.283012390136719,118.04907989501953,56.90415954589844,27.45267105102539,101.79901885986328,29.553329467773438,28.4429931640625,41.49341583251953,40.04542541503906,data,118.04907989501953
qlib\qlib\rl\seed.py,0.0,0.0,1.0012998580932617,84.29686737060547,0.0,1.361262321472168,1.0012998580932617,3.6124939918518066,1.0012998580932617,rl,84.29686737060547
qlib\qlib\contrib\model\pytorch_alstm.py,10.678723335266113,87.23219299316406,125.32707214355469,36.75190734863281,61.35558319091797,28.896713256835938,83.40716552734375,80.5008773803711,37.903533935546875,model,125.32707214355469
qlib\qlib\workflow\online\update.py,19.579145431518555,100.43914031982422,112.77665710449219,8.899121284484863,20.499692916870117,23.130929946899414,43.62001419067383,27.114192962646484,131.40745544433594,workflow,131.40745544433594
qlib\tests\misc\test_utils.py,4.202726364135742,73.63587188720703,11.23240852355957,2.743845224380493,27.014163970947266,7.847508907318115,101.122314453125,83.1322021484375,14.867194175720215,tests,101.122314453125
qlib\qlib\model\ens\group.py,3.237173557281494,1.8810186386108398,68.15642547607422,1.3678425550460815,11.263606071472168,7.86368989944458,4.721945285797119,7.820788860321045,6.004203796386719,model,68.15642547607422
qlib\scripts\data_collector\base.py,12.474991798400879,102.1468276977539,44.37776184082031,15.719544410705566,31.42583656311035,22.578779220581055,29.212671279907227,33.53302001953125,23.69861602783203,data,102.1468276977539
qlib\qlib\workflow\exp.py,13.600075721740723,5.927602291107178,24.031700134277344,35.505165100097656,83.5273208618164,17.86685562133789,11.012383460998535,18.992778778076172,131.37289428710938,workflow,131.37289428710938
qlib\qlib\workflow\recorder.py,11.690014839172363,84.20732879638672,40.72380447387695,23.02809715270996,89.8109130859375,23.94314956665039,26.5672550201416,84.84014129638672,130.67376708984375,workflow,130.67376708984375
qlib\qlib\contrib\model\highfreq_gdbt_model.py,20.321491241455078,80.11441040039062,104.76587677001953,36.814029693603516,33.92601776123047,25.011808395385742,65.40484619140625,21.614360809326172,35.23174285888672,model,104.76587677001953
qlib\qlib\cli\__init__.py,0.064597487449646,0.064597487449646,1.0662835836410522,1.0016860961914062,0.064597487449646,1.0662835836410522,1.0016860961914062,1.0662835836410522,1.0662835836410522,workflow,1.0662835836410522
qlib\examples\rolling_process_data\workflow.py,13.556479454040527,95.22232818603516,49.8127555847168,26.983312606811523,17.329286575317383,18.213674545288086,78.44344329833984,35.48054122924805,99.97847747802734,workflow,99.97847747802734
qlib\qlib\contrib\online\user.py,20.014387130737305,62.88092041015625,100.66004180908203,13.842194557189941,8.664445877075195,143.6181640625,13.53146743774414,15.314838409423828,60.74198532104492,strategy,143.6181640625
qlib\qlib\model\ens\ensemble.py,6.1363091468811035,46.456302642822266,91.3189468383789,3.098170757293701,19.008878707885742,13.872876167297363,8.951142311096191,16.020061492919922,17.54056167602539,model,91.3189468383789
qlib\examples\benchmarks\LightGBM\features_sample.py,0.5562058091163635,45.57012939453125,5.807837009429932,1.7904859781265259,3.627199172973633,2.9227330684661865,14.426048278808594,8.243511199951172,3.55729603767395,data,45.57012939453125
qlib\tests\backtest\test_high_freq_trading.py,119.38436889648438,102.82511138916016,58.079917907714844,20.02511978149414,35.69215774536133,154.3840789794922,112.95854187011719,36.13551330566406,50.726375579833984,strategy,154.3840789794922
qlib\qlib\contrib\meta\data_selection\dataset.py,16.490455627441406,105.37023162841797,128.83189392089844,39.662227630615234,38.6108283996582,33.1087646484375,113.629150390625,39.848392486572266,129.76580810546875,workflow,129.76580810546875
qlib\qlib\rl\order_execution\utils.py,2.2946245670318604,45.523799896240234,4.622160911560059,85.16704559326172,27.54390525817871,3.8397443294525146,7.060020923614502,84.16718292236328,8.29693603515625,rl,85.16704559326172
qlib\qlib\contrib\model\pytorch_igmtf.py,11.365548133850098,91.18315124511719,132.0200653076172,35.185482025146484,54.95564651489258,31.187686920166016,76.04676055908203,79.43997192382812,38.01197814941406,model,132.0200653076172
qlib\qlib\contrib\model\pytorch_localformer.py,11.697470664978027,84.54646301269531,131.31692504882812,35.642364501953125,50.15674591064453,29.680545806884766,80.43907165527344,80.46546173095703,37.577003479003906,model,131.31692504882812
qlib\qlib\rl\data\integration.py,8.70658016204834,102.76860046386719,33.53007125854492,84.59255981445312,19.43106460571289,12.08326530456543,14.086755752563477,22.678386688232422,14.12629508972168,data,102.76860046386719
qlib\qlib\contrib\online\manager.py,11.969161987304688,91.85690307617188,87.33319854736328,7.561189651489258,17.48328399658203,128.35047912597656,11.848986625671387,24.873680114746094,55.45362854003906,strategy,128.35047912597656
qlib\qlib\utils\time.py,2.346491575241089,82.90628051757812,13.167207717895508,13.999676704406738,31.760889053344727,10.399964332580566,15.31762981414795,72.56266021728516,13.123515129089355,data,82.90628051757812
qlib\tests\rl\test_trainer.py,11.226872444152832,69.19219207763672,24.435319900512695,77.23783874511719,73.95722198486328,14.14495849609375,128.11517333984375,24.50703239440918,28.033246994018555,tests,128.11517333984375
qlib\scripts\dump_bin.py,25.55081558227539,112.11451721191406,64.4439697265625,23.526914596557617,60.396759033203125,29.775348663330078,32.7909049987793,42.5739860534668,33.90560531616211,data,112.11451721191406
qlib\qlib\workflow\task\manage.py,14.524490356445312,10.366606712341309,36.434547424316406,23.2893009185791,81.6030044555664,16.614107131958008,38.30949783325195,25.988693237304688,110.00746154785156,workflow,110.00746154785156
qlib\examples\hyperparameter\LightGBM\hyperparameter_158.py,6.807775497436523,86.16504669189453,110.67792510986328,12.45315933227539,26.60580062866211,13.228616714477539,16.40482521057129,21.873300552368164,24.465898513793945,model,110.67792510986328
