file_path,contrib,data,model,rl,run,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\contrib\model\pytorch_localformer_ts.py,53.82429885864258,96.27265930175781,96.56999969482422,59.166534423828125,42.922752380371094,20.763208389282227,71.84983825683594,61.700927734375,51.168697357177734,model,96.56999969482422
qlib\qlib\constant.py,0.12450556457042694,6.463594913482666,0.0,0.0,7.455501079559326,0.4482424855232239,0.24901112914085388,1.2490111589431763,0.7003647089004517,run,7.455501079559326
qlib\qlib\contrib\strategy\optimizer\base.py,54.649627685546875,1.1026058197021484,2.0077648162841797,1.3224067687988281,0.0,91.84894561767578,0.0,2.3998513221740723,9.292228698730469,strategy,91.84894561767578
qlib\qlib\contrib\report\analysis_position\__init__.py,56.08172607421875,1.259270191192627,1.0504419803619385,3.8150155544281006,7.255405426025391,1.0504419803619385,0.0,0.0,14.695538520812988,contrib,56.08172607421875
qlib\qlib\contrib\online\__init__.py,58.019493103027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.998241424560547,contrib,58.019493103027344
qlib\qlib\contrib\evaluate.py,51.59807205200195,98.10484313964844,50.12886428833008,12.990151405334473,81.31364440917969,110.9554672241211,14.362297058105469,10.644083023071289,49.354400634765625,strategy,110.9554672241211
qlib\qlib\contrib\model\pytorch_tcn_ts.py,55.401371002197266,90.5828857421875,88.15252685546875,61.342140197753906,15.755260467529297,20.459716796875,72.53678894042969,63.85260009765625,48.82695388793945,data,90.5828857421875
qlib\qlib\contrib\workflow\record_temp.py,62.95783615112305,68.6309585571289,86.9837875366211,5.289172649383545,15.56218147277832,22.774961471557617,25.290267944335938,9.846189498901367,169.87930297851562,workflow,169.87930297851562
qlib\qlib\contrib\meta\data_selection\model.py,55.32905960083008,80.29686737060547,74.10600280761719,31.92317008972168,74.59237670898438,14.430124282836914,76.23768615722656,12.249181747436523,60.90549087524414,data,80.29686737060547
qlib\qlib\contrib\workflow\__init__.py,56.3221549987793,0.0,0.0,0.0,0.0,4.164888381958008,1.0,0.0,109.99456787109375,workflow,109.99456787109375
qlib\qlib\contrib\data\highfreq_provider.py,51.881404876708984,99.95619201660156,23.71135902404785,27.520748138427734,19.846084594726562,17.252273559570312,146.17324829101562,15.541177749633789,38.19192123413086,tests,146.17324829101562
