file_path,KDE,LBP_MRF,LBSP,MultiLayer,PBAS,SigmaDelta,T2F,TwoPoints,ViBe,VuMeter,dp,general,lb,main,best_module,best_likelihood
bgslibrary\bgslibrary\algorithms\DPMean.h,0.40106749534606934,7.025969505310059,2.6780052185058594,1.1526696681976318,24.93665885925293,1.1526696681976318,0.18402506411075592,3.372148036956787,1.1526696681976318,1.1526696681976318,94.9515609741211,3.6611177921295166,1.5398035049438477,13.530069351196289,dp,94.9515609741211
bgslibrary\bgslibrary\algorithms\MixtureOfGaussianV2.cpp,11.874959945678711,17.966474533081055,9.753578186035156,7.4809675216674805,18.198591232299805,7.4809675216674805,5.463353633880615,5.404003620147705,3.195425510406494,7.4809675216674805,6.423389911651611,8.064699172973633,11.035479545593262,13.742116928100586,PBAS,18.198591232299805
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorPAWCS.cpp,6.198484420776367,54.480262756347656,99.90251159667969,3.287548303604126,3.621314525604248,3.9026334285736084,39.643028259277344,5.853432655334473,19.851234436035156,4.3957133293151855,10.951385498046875,7.693191051483154,88.46184539794922,37.25162124633789,LBSP,99.90251159667969
bgslibrary\bgslibrary\algorithms\MultiLayer\blob.cpp,3.531782865524292,32.53977966308594,3.2282028198242188,80.91007232666016,10.874926567077637,3.454808473587036,19.41938591003418,4.471890926361084,10.545406341552734,1.6889171600341797,8.28249454498291,95.33373260498047,8.954217910766602,63.941768646240234,general,95.33373260498047
bgslibrary\bgslibrary\algorithms\dp\Image.cpp,2.0,0.0,2.313981056213379,1.1477558612823486,0.0,1.1477558612823486,0.0,3.3601701259613037,1.1477558612823486,1.1477558612823486,87.55844116210938,3.4617369174957275,1.3461263179779053,3.4617369174957275,dp,87.55844116210938
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEHistogram.cpp,30.523212432861328,130.06387329101562,45.4471435546875,5.555637359619141,21.201778411865234,2.254434108734131,35.483123779296875,5.379382610321045,16.977872848510742,2.254434108734131,8.006412506103516,5.475078582763672,64.04605102539062,7.253810882568359,LBP_MRF,130.06387329101562
bgslibrary\bgslibrary\algorithms\DPTexture.h,0.43848705291748047,9.541512489318848,2.673438787460327,1.1519477367401123,23.019397735595703,1.1519477367401123,2.0722038745880127,3.3703885078430176,15.021202087402344,1.1519477367401123,103.03404998779297,3.658261299133301,5.315349102020264,13.492964744567871,dp,103.03404998779297
bgslibrary\wrapper\matlab\mxtypes.h,0.0,0.0,0.0,0.0,0.4145953357219696,0.4145953357219696,20.10675621032715,0.4145953357219696,0.4145953357219696,0.4145953357219696,0.9149214625358582,0.0,3.6332077980041504,0.5326704978942871,T2F,20.10675621032715
bgslibrary\bgslibrary\algorithms\lb\BGModelFuzzySom.h,7.792689800262451,25.6455135345459,2.32061505317688,1.1508777141571045,8.731912612915039,1.1508777141571045,2.0,3.3677799701690674,1.1508777141571045,1.1508777141571045,1.3887704610824585,3.6300878524780273,106.9601058959961,3.787686347961426,lb,106.9601058959961
bgslibrary\bgslibrary\algorithms\DPEigenbackground.cpp,11.507502555847168,10.954320907592773,6.59872579574585,7.281839370727539,27.3810977935791,7.281839370727539,22.459800720214844,5.340081214904785,17.23354721069336,7.281839370727539,41.31596755981445,7.747481822967529,37.48700714111328,15.614439010620117,dp,41.31596755981445
bgslibrary\bgslibrary\algorithms\LBSP\LBSP.h,0.0,49.81267547607422,109.89729309082031,1.1267714500427246,1.0005509853363037,1.5142163038253784,24.160898208618164,3.6964633464813232,18.271596908569336,1.5142163038253784,2.2864999771118164,3.586487054824829,40.764373779296875,11.009735107421875,LBSP,109.89729309082031
