file_path,dsp,feature,general,mir,best_module,best_likelihood
audioFlux\src\mir\_pitch_ncf.h,0.0,2.0411720275878906,0.0,80.3190689086914,mir,80.3190689086914
audioFlux\include\dsp\resample_algorithm.h,92.82081604003906,2.9484808444976807,5.562765121459961,26.1071720123291,dsp,92.82081604003906
audioFlux\src\filterbank\cwt_filterBank.c,50.461669921875,9.039960861206055,2.3029215335845947,10.0704984664917,dsp,50.461669921875
audioFlux\include\dsp\phase_vocoder.h,97.11355590820312,4.79573917388916,3.641228199005127,4.209519863128662,dsp,97.11355590820312
audioFlux\src\synsq_algorithm.h,2.5212650299072266,5.0,2.984611988067627,0.46334677934646606,feature,5.0
audioFlux\src\mir\_pitch_stft.h,0.0,2.0382537841796875,0.917915940284729,81.13988494873047,mir,81.13988494873047
audioFlux\src\classic\viterbi.h,2.0,1.0,5.025850296020508,1.0,general,5.025850296020508
audioFlux\include\feature\chroma_algorithm.h,3.5208635330200195,139.95742797851562,5.618163585662842,3.4629898071289062,feature,139.95742797851562
audioFlux\src\mir\_pitch_pef.c,16.725603103637695,4.832100868225098,1.0167205333709717,63.116355895996094,mir,63.116355895996094
audioFlux\include\nsgt_algorithm.h,4.504533767700195,7.0,6.567431449890137,3.905406951904297,feature,7.0
audioFlux\src\wpt_algorithm.c,15.870811462402344,4.660923957824707,4.989976406097412,15.35892391204834,dsp,15.870811462402344
audioFlux\include\mir\_pitch_hps.h,20.60439109802246,3.5834200382232666,3.6294593811035156,80.43901824951172,mir,80.43901824951172
audioFlux\include\wvd_algorithm.h,3.523688316345215,2.0,5.62693977355957,1.465500831604004,general,5.62693977355957
audioFlux\src\stft_algorithm.h,1.5015385150909424,1.0,1.9473505020141602,4.3719964027404785,mir,4.3719964027404785
audioFlux\include\fst_algorithm.h,24.988258361816406,2.0,5.625679969787598,1.465140461921692,dsp,24.988258361816406
audioFlux\include\mir\timeStretch_algorithm.h,3.5196621417999268,6.153884410858154,5.614430904388428,72.90862274169922,mir,72.90862274169922
audioFlux\include\mir\_pitch_ncf.h,2.0,2.9735472202301025,3.6294593811035156,76.77287292480469,mir,76.77287292480469
audioFlux\src\filterbank\dwt_filterCoef.h,21.560089111328125,0.7067638039588928,0.0,0.0,dsp,21.560089111328125
audioFlux\include\classic\nmf.h,2.0,1.706138014793396,4.474573135375977,1.940842866897583,general,4.474573135375977
audioFlux\src\spectrogram_algorithm.c,49.27069091796875,38.223960876464844,12.563100814819336,77.30795288085938,mir,77.30795288085938
audioFlux\src\classic\trist.h,2.0,1.0,3.640230655670166,1.0,general,3.640230655670166
audioFlux\src\mir\_pitch_cep.c,12.794907569885254,2.071680784225464,0.5658411383628845,67.98844909667969,mir,67.98844909667969
audioFlux\src\util\flux_wave.h,0.0,2.9402830600738525,0.0,12.533222198486328,mir,12.533222198486328
audioFlux\src\mir\hpss_algorithm.c,1.3954048156738281,1.0,3.1270503997802734,67.31591033935547,mir,67.31591033935547
audioFlux\src\vector\flux_vector.c,0.5204005241394043,6.719980716705322,2.912076711654663,93.66980743408203,mir,93.66980743408203
