file_path,Apps,FSESL,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\IsBooleanValidator.java,0.29674088614327565,0.00608175311769758,0.061547681263514925,0.0,0.0,0.036638314383370535,Apps,0.29674088614327565
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\manager\DefaultManagerConnection.java,0.11058237212044852,2640.816650390625,2897.6660537719727,0.0,0.003946583611624582,0.1614464623587472,FreeSWITCH,2897.6660537719727
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserJoined.java,0.511492919921875,0.15001779283796038,0.1873535292489188,0.0,0.051628766741071426,0.29180586678641185,Apps,0.511492919921875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\ThumbnailCreatorImp.java,0.19999949591500418,0.043885019847324916,0.1351276125226702,1.8519917079380581,0.036511380331856864,0.08506302833557129,Presentation Conversion,1.8519917079380581
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingNameConstraint.java,0.6238206590924944,0.16039679391043526,0.22273590905325755,0.0,0.06066736493791853,0.39694837842668806,Apps,0.6238206590924944
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\Keys.java,0.3905062539236886,0.13401521955217635,0.06168648174830845,0.0,4.085531180245535,4.295336478097099,Redis PubSub,4.295336478097099
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PresentationToConvert.java,0.09247463090079171,0.019161905561174666,0.06168648174830845,2.4246106828962053,0.0,0.0497772353036063,Presentation Conversion,2.4246106828962053
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckFreeswitchStatusCommand.java,0.3595124925885882,2576.828269958496,3662.3684692382812,0.021994846207754954,0.0,0.15667845862252372,FreeSWITCH,3662.3684692382812
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\UserSessionConstraint.java,0.43622935158865794,0.05212201050349644,0.26050028119768415,0.0,0.0,0.16941773550851005,Apps,0.43622935158865794
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\GuestPolicyValidator.java,0.36622984749930243,0.006018823385238648,0.11864220755440848,0.0713460854121617,0.02857142857142857,0.036554844038827077,Apps,0.36622984749930243
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\TurnServer.java,0.05940362385341099,0.0,0.15183947426932198,0.0,0.0,0.03030308995928083,FreeSWITCH,0.15183947426932198
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\PasswordValidator.java,0.4127506801060268,0.11381758281162807,0.07247618266514369,0.02221558094024658,0.0,0.25227443150111606,Apps,0.4127506801060268
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\UploadedPresentation.java,0.11022558212280273,0.0,0.060687194551740375,3.1940652029854912,0.05116046496800014,0.05875676018851144,Presentation Conversion,3.1940652029854912
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\ParamsUtil.java,0.34742608751569476,0.005454438924789429,0.06904322760445732,0.015946766308375767,0.04739422116960798,0.03580624035426549,Apps,0.34742608751569476
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageSender.java,0.6898939950125558,0.3244339806692941,0.10076973778860909,0.041560935974121097,3.9936109270368303,8.538581194196428,Redis PubSub,8.538581194196428
