file_path,IMBS,KDE,LBP_MRF,LBSP,MultiLayer,PBAS,SigmaDelta,T2F,TwoPoints,ViBe,VuMeter,dp,lb,main,best_module,best_likelihood
bgslibrary\bgslibrary\algorithms\LBP_MRF.cpp,20.12649917602539,10.932209968566895,160.2646026611328,52.577064514160156,13.385953903198242,14.262866020202637,10.200098037719727,31.736730575561523,5.157502174377441,13.981019973754883,10.200098037719727,5.682126998901367,79.51890563964844,14.244831085205078,LBP_MRF,160.2646026611328
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorSuBSENSE.h,2.4337995052337646,6.10164213180542,46.2643928527832,103.67436218261719,3.124657154083252,4.132187843322754,5.435388565063477,2.3365232944488525,4.560105323791504,18.436647415161133,3.4337995052337646,5.562822341918945,106.10246276855469,22.25428009033203,lb,106.10246276855469
bgslibrary\bgslibrary\algorithms\DPWrenGA.cpp,20.52645492553711,11.342354774475098,15.524232864379883,6.5322723388671875,7.210853099822998,26.621353149414062,7.210853099822998,21.63593864440918,5.2509260177612305,16.788164138793945,7.210853099822998,41.25566864013672,36.51773452758789,15.41657543182373,dp,41.25566864013672
bgslibrary\bgslibrary\algorithms\CodeBook.h,19.795236587524414,15.904902458190918,18.480812072753906,29.97415542602539,1.147822380065918,21.411985397338867,1.5144133567810059,0.49408191442489624,3.6640655994415283,1.5144133567810059,1.5144133567810059,2.6865828037261963,34.75690841674805,37.77042007446289,main,37.77042007446289
bgslibrary\gui\mfc\src\resource.h,0.0,0.0,4.992745399475098,0.0,0.0,0.0,0.0,0.1386873722076416,1.0007175207138062,0.0,0.0,0.7870427370071411,0.5118741393089294,0.0,LBP_MRF,4.992745399475098
bgslibrary\bgslibrary\IFrameProcessor.h,0.0,0.0,5.383690357208252,0.0,0.0,0.0,0.0,0.14954695105552673,1.0018458366394043,0.0,0.0,0.14954695105552673,0.29909390211105347,6.830451011657715,main,6.830451011657715
bgslibrary\bgslibrary\algorithms\DPWrenGA.h,20.011249542236328,0.39493048191070557,6.981085300445557,2.669849157333374,1.1513776779174805,24.637407302856445,1.1513776779174805,0.1829487532377243,3.3046209812164307,1.1513776779174805,1.1513776779174805,93.44795989990234,1.5361974239349365,13.463692665100098,dp,93.44795989990234
bgslibrary\bgslibrary\algorithms\DPZivkovicAGMM.h,20.011249542236328,0.39493048191070557,6.981085300445557,2.669849157333374,1.1513776779174805,24.637407302856445,1.1513776779174805,3.286952018737793,3.3046209812164307,1.1513776779174805,1.1513776779174805,99.65596771240234,17.05621337890625,13.463692665100098,dp,99.65596771240234
bgslibrary\wrapper\java\bgslibrary_java_module.cpp,25.09391975402832,94.26997375488281,137.7763671875,48.450584411621094,100.65116882324219,20.561180114746094,117.21467590332031,60.15109634399414,122.33000946044922,74.37965393066406,115.14897155761719,46.06059265136719,77.26863098144531,17.615190505981445,LBP_MRF,137.7763671875
bgslibrary\bgslibrary\algorithms\lb\BGModelGauss.cpp,1.8737239837646484,19.16124725341797,46.1993408203125,2.2869672775268555,1.1350433826446533,18.39915657043457,1.8737239837646484,0.18201583623886108,4.0104451179504395,1.8737239837646484,1.8737239837646484,101.07472229003906,129.35488891601562,16.38649559020996,lb,129.35488891601562
bgslibrary\bgslibrary\utils\ILoadSaveConfig.h,0.39667457342147827,2.8816628456115723,2.8816628456115723,3.9896585941314697,2.8816628456115723,18.024124145507812,2.469931125640869,6.567452430725098,2.109684467315674,16.586711883544922,0.39667457342147827,0.1937219649553299,2.950143814086914,1.227830171585083,PBAS,18.024124145507812
bgslibrary\gui\mfc\src\stdafx.h,0.0,0.0,10.672221183776855,0.0,0.0,0.0,0.0,0.29645058512687683,1.0015337467193604,0.0,0.0,0.0,1.0941543579101562,0.0,LBP_MRF,10.672221183776855
bgslibrary\bgslibrary\algorithms\WeightedMovingVariance.h,18.86979866027832,0.3471840023994446,7.110034465789795,2.605018377304077,1.1406776905059814,20.960168838500977,1.1406776905059814,0.18785695731639862,3.283154010772705,1.1406776905059814,1.1406776905059814,2.9596898555755615,1.674233078956604,19.092517852783203,PBAS,20.960168838500977
bgslibrary\bgslibrary\algorithms\AdaptiveSelectiveBackgroundLearning.cpp,19.918737411499023,11.774445533752441,17.5965518951416,10.256243705749512,7.514182090759277,17.878772735595703,7.514182090759277,50.425437927246094,5.347383499145508,17.21137046813965,7.514182090759277,7.489292144775391,7.776364326477051,14.720306396484375,T2F,50.425437927246094
bgslibrary\bgslibrary\algorithms\MultiLayer\LocalBinaryPattern.cpp,26.22576141357422,31.4925537109375,145.3096923828125,60.0828971862793,85.05353546142578,8.330490112304688,1.0961058139801025,23.73256492614746,3.7898879051208496,12.39924430847168,1.0961058139801025,1.919898509979248,59.09569549560547,26.667879104614258,LBP_MRF,145.3096923828125
bgslibrary\bgslibrary\algorithms\dp\TextureBGS.h,2.0794289112091064,19.25448989868164,95.50293731689453,41.08903121948242,5.633572578430176,5.353728294372559,2.0794289112091064,25.750471115112305,5.018917560577393,2.0794289112091064,2.0794289112091064,103.56973266601562,76.12064361572266,5.324187278747559,dp,103.56973266601562
bgslibrary\wrapper\python\bgslibrary_module.cpp,4.843089580535889,116.6522216796875,151.60499572753906,49.777828216552734,103.14789581298828,12.082659721374512,119.58253479003906,87.6479263305664,123.11430358886719,75.2021255493164,117.35841369628906,44.788818359375,79.90724182128906,14.2996244430542,LBP_MRF,151.60499572753906
bgslibrary\bgslibrary\algorithms\PixelBasedAdaptiveSegmenter.h,18.361087799072266,14.369402885437012,11.691950798034668,2.607325553894043,1.1410719156265259,83.16424560546875,1.1410719156265259,0.31508609652519226,3.9258906841278076,1.1410719156265259,1.1410719156265259,2.2487637996673584,3.3279151916503906,22.9243106842041,PBAS,83.16424560546875
bgslibrary\bgslibrary\utils\GenericMacros.h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0017712116241455,0.0,0.0,0.0,0.0,0.0,TwoPoints,1.0017712116241455
bgslibrary\bgslibrary\VideoAnalysis.cpp,4.838763236999512,35.26911926269531,0.0,2.0405731201171875,0.0,1.2272827625274658,1.2272827625274658,0.0,2.2288851737976074,35.128822326660156,1.2272827625274658,16.146501541137695,7.512479305267334,22.379070281982422,KDE,35.26911926269531
bgslibrary\wrapper\java\bgslibrary_java_module.hpp,11.57718276977539,6.190122604370117,11.708470344543457,6.71283483505249,7.7449188232421875,4.269301891326904,4.252255916595459,4.044985294342041,7.136343002319336,4.252255916595459,4.252255916595459,7.114309787750244,10.202305793762207,12.418961524963379,main,12.418961524963379
bgslibrary\bgslibrary\algorithms\MultiLayer\OpenCvLegacyIncludes.h,1.1294318437576294,0.0,0.0,2.2750425338745117,102.06350708007812,0.0,1.1294318437576294,0.0,3.2606334686279297,1.1294318437576294,1.1294318437576294,1.1294318437576294,1.1456108093261719,3.4044742584228516,MultiLayer,102.06350708007812
bgslibrary\gui\qt\mainwindow.cpp,16.610248565673828,83.53292846679688,165.10836791992188,78.04550170898438,85.68304443359375,16.34527587890625,98.40467071533203,77.02259063720703,105.36675262451172,95.10749816894531,97.21847534179688,42.019229888916016,77.6507339477539,65.33634948730469,LBP_MRF,165.10836791992188
bgslibrary\bgslibrary\algorithms\LBP_MRF\graph.cpp,1.4306588172912598,50.45281982421875,172.77578735351562,41.961524963378906,1.1388542652130127,0.2918044328689575,1.4306588172912598,23.104450225830078,4.453697681427002,15.407140731811523,1.4306588172912598,5.586453914642334,69.4792251586914,4.525136947631836,LBP_MRF,172.77578735351562
bgslibrary\bgslibrary\algorithms\DPEigenbackground.h,20.011249542236328,0.39493048191070557,6.981085300445557,2.669849157333374,1.1513776779174805,24.637407302856445,1.1513776779174805,0.1829487532377243,3.3046209812164307,1.1513776779174805,1.1513776779174805,93.44795989990234,1.5361974239349365,13.463692665100098,dp,93.44795989990234
bgslibrary\bgslibrary\algorithms\MultiLayer\CMultiLayerBGS.h,12.36924934387207,29.38730239868164,201.50315856933594,114.20001983642578,102.33331298828125,7.415000915527344,5.1611127853393555,9.069305419921875,7.0928263664245605,12.517325401306152,5.1611127853393555,13.06059455871582,86.6637954711914,52.5543212890625,LBP_MRF,201.50315856933594
bgslibrary\bgslibrary\algorithms\LBSP\RandUtils.h,1.1155065298080444,0.0,25.7769832611084,86.37890625,1.1155065298080444,0.0,3.7917473316192627,0.0,3.232571601867676,14.120129585266113,1.1155065298080444,1.1155065298080444,41.66553497314453,3.3609578609466553,LBSP,86.37890625
bgslibrary\bgslibrary\algorithms\lb\BGModel.h,1.15229332447052,0.46278953552246094,25.95267677307129,2.3236234188079834,1.15229332447052,0.0,1.15229332447052,0.0,3.3064615726470947,1.15229332447052,1.15229332447052,1.15229332447052,103.3973388671875,3.7975010871887207,lb,103.3973388671875
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEDefs.hpp,1.1406776905059814,1.152392864227295,148.51116943359375,41.3807487487793,2.2930705547332764,1.152392864227295,1.1406776905059814,24.552228927612305,3.283154010772705,1.1406776905059814,1.1406776905059814,7.014151573181152,70.29102325439453,30.675119400024414,LBP_MRF,148.51116943359375
bgslibrary\bgslibrary\PreProcessor.h,8.188803672790527,0.0,8.051328659057617,0.31128454208374023,0.0,0.0,0.0,1.1855510473251343,1.0018110275268555,0.0,0.0,2.185551166534424,5.371102333068848,8.154695510864258,IMBS,8.188803672790527
bgslibrary\bgslibrary\algorithms\LBP_MRF\maxflow.cpp,2.803520679473877,21.284778594970703,162.207275390625,64.87431335449219,3.8211748600006104,1.7074148654937744,2.803520679473877,17.778881072998047,5.733493804931641,24.68132781982422,2.803520679473877,35.8043327331543,63.225765228271484,18.378826141357422,LBP_MRF,162.207275390625
bgslibrary\bgslibrary\algorithms\dp\WrenGA.cpp,3.1396234035491943,10.00357437133789,20.99993896484375,6.294281959533691,7.085166931152344,16.37885093688965,7.085166931152344,7.907808303833008,5.261443614959717,15.246471405029297,7.085166931152344,164.9374237060547,60.333518981933594,16.44487762451172,dp,164.9374237060547
bgslibrary\examples\Demo.cpp,13.146321296691895,17.672786712646484,17.660654067993164,29.49833106994629,1.2199242115020752,17.908227920532227,1.8857121467590332,0.16288042068481445,5.888288974761963,25.645153045654297,1.8857121467590332,1.7447655200958252,6.606910705566406,75.09258270263672,main,75.09258270263672
bgslibrary\bgslibrary\utils\GenericKeys.h,0.0,18.15036964416504,0.0,0.0,0.0,0.0,0.0,0.0,1.0018411874771118,0.0,0.0,0.0,0.0,0.0,KDE,18.15036964416504
bgslibrary\bgslibrary\algorithms\KDE.h,20.011249542236328,92.075927734375,6.981085300445557,3.5685205459594727,1.1513776779174805,21.960590362548828,1.1513776779174805,0.1829487532377243,4.1696858406066895,1.1513776779174805,1.1513776779174805,1.3343263864517212,1.5361974239349365,13.411109924316406,KDE,92.075927734375
bgslibrary\tests\golden\cpp\golden_cpp.cpp,10.9236478805542,0.0,52.82408142089844,25.452682495117188,1.0769295692443848,7.1929612159729,1.4790160655975342,104.93807220458984,5.2994794845581055,15.68134593963623,1.4790160655975342,3.703467607498169,6.208409786224365,21.606781005859375,T2F,104.93807220458984
bgslibrary\bgslibrary\algorithms\T2F\T2FGMM.cpp,11.6054048538208,13.18814754486084,44.319149017333984,6.723657608032227,9.867799758911133,29.78822898864746,6.702037334442139,83.47898864746094,5.1331682205200195,12.425525665283203,6.702037334442139,140.43287658691406,74.77984619140625,14.699546813964844,dp,140.43287658691406
bgslibrary\bgslibrary\PreProcessor.cpp,8.60984992980957,0.8567306995391846,7.990620136260986,3.7261338233947754,0.0,1.592311978340149,0.0,17.86097526550293,2.157926082611084,10.957773208618164,0.0,2.1806960105895996,5.361392021179199,8.768576622009277,T2F,17.86097526550293
bgslibrary\bgslibrary\algorithms\T2FMRF_UV.h,18.120548248291016,0.3422771394252777,60.127777099609375,2.598207712173462,1.1395084857940674,22.019573211669922,1.1395084857940674,60.85988235473633,4.0216383934021,1.1395084857940674,1.1395084857940674,98.63846588134766,17.858455657958984,12.859365463256836,dp,98.63846588134766
bgslibrary\bgslibrary\algorithms\WeightedMovingMean.h,18.887210845947266,0.3530895411968231,6.953507423400879,2.6131768226623535,1.1420669555664062,21.2996883392334,1.1420669555664062,0.18334496021270752,3.285944938659668,1.1420669555664062,1.1420669555664062,1.3254119157791138,1.526515245437622,11.558917999267578,PBAS,21.2996883392334
bgslibrary\bgslibrary\algorithms\dp\Error.cpp,1.552749752998352,18.166765213012695,7.126471042633057,5.680010795593262,1.1534537076950073,0.39929601550102234,1.552749752998352,0.18770678341388702,5.337863922119141,1.552749752998352,1.552749752998352,90.8875961303711,4.173554420471191,7.4185285568237305,dp,90.8875961303711
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorSuBSENSE.cpp,7.121331214904785,21.261878967285156,50.56643295288086,100.73414611816406,3.34649658203125,10.761277198791504,3.409414291381836,36.17353439331055,5.556008338928223,19.70516014099121,4.409414291381836,7.478886604309082,78.19952392578125,31.46418571472168,LBSP,100.73414611816406
bgslibrary\bgslibrary\algorithms\VuMeter\TBackgroundVuMeter.h,3.0664844512939453,6.276747703552246,0.0,5.427617073059082,4.27448844909668,4.2039265632629395,4.635671615600586,3.138373851776123,6.853370666503906,3.0664844512939453,127.83522033691406,6.770726203918457,6.944239139556885,5.2590107917785645,VuMeter,127.83522033691406
bgslibrary\bgslibrary\algorithms\KNN.cpp,21.4005184173584,30.83761215209961,11.078583717346191,6.642673492431641,7.328202247619629,15.909538269042969,7.328202247619629,4.200859069824219,6.1800103187561035,3.1553966999053955,7.328202247619629,5.343651294708252,7.5497541427612305,13.593856811523438,KDE,30.83761215209961
bgslibrary\bgslibrary\algorithms\DPTexture.cpp,20.81545639038086,30.935701370239258,100.62367248535156,45.43098068237305,11.224321365356445,28.636690139770508,7.980945587158203,10.52292251586914,7.010582447052002,19.718027114868164,7.980945587158203,113.11061096191406,81.78511047363281,17.33917236328125,dp,113.11061096191406
bgslibrary\bgslibrary\algorithms\dp\GrimsonGMM.h,3.128056049346924,9.134988784790039,39.99586486816406,6.2743754386901855,6.913146018981934,15.894713401794434,5.1100053787231445,6.386698246002197,5.275974750518799,3.128056049346924,5.1100053787231445,96.33988952636719,13.194986343383789,22.786884307861328,dp,96.33988952636719
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorLBSP.cpp,2.1353824138641357,11.374045372009277,43.569091796875,101.6348876953125,3.1353824138641357,2.0,3.1353824138641357,2.3108839988708496,4.991437911987305,17.281343460083008,3.1353824138641357,5.156499862670898,41.77407455444336,16.19301414489746,LBSP,101.6348876953125
bgslibrary\bgslibrary\algorithms\LBSP\LBSP_.h,1.487315058708191,0.0,50.63268280029297,112.46640014648438,1.1134250164031982,0.9224485754966736,1.487315058708191,22.64638900756836,3.6022775173187256,18.112947463989258,1.487315058708191,4.360830307006836,40.634376525878906,10.79769229888916,LBSP,112.46640014648438
bgslibrary\bgslibrary\tools\PerformanceUtils.cpp,7.818592548370361,1.2549844980239868,40.359317779541016,3.5897908210754395,6.824563026428223,2.647947311401367,1.3929628133773804,20.8426513671875,2.2812020778656006,9.785140991210938,2.39296293258667,60.775264739990234,5.850103378295898,7.968863487243652,dp,60.775264739990234
bgslibrary\bgslibrary\algorithms\DPMean.cpp,20.52645492553711,11.342354774475098,10.763896942138672,6.5322723388671875,7.210853099822998,26.621353149414062,7.210853099822998,4.124571800231934,5.2509260177612305,16.788164138793945,7.210853099822998,41.53910446166992,36.51773452758789,15.41657543182373,dp,41.53910446166992
bgslibrary\bgslibrary\algorithms\FuzzySugenoIntegral.h,22.083637237548828,8.073993682861328,7.1041035652160645,6.509380340576172,4.990909099578857,27.54472541809082,4.990909099578857,6.02589750289917,5.2244343757629395,3.071143388748169,4.990909099578857,5.17727518081665,10.302329063415527,14.55180549621582,PBAS,27.54472541809082
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorLBSP_.cpp,2.1346583366394043,11.345301628112793,43.38740921020508,101.397216796875,3.1346583366394043,2.0,3.1346583366394043,2.309279203414917,4.986137390136719,17.235492706298828,3.1346583366394043,5.15037202835083,41.770050048828125,16.12982940673828,LBSP,101.397216796875
bgslibrary\bgslibrary\algorithms\MultiCue.cpp,10.86676025390625,50.51997375488281,13.101484298706055,27.493682861328125,11.731343269348145,22.654664993286133,5.392768859863281,25.83740234375,7.441718578338623,22.339557647705078,5.392768859863281,136.4248809814453,53.78350067138672,26.844749450683594,dp,136.4248809814453
bgslibrary\bgslibrary\algorithms\PixelBasedAdaptiveSegmenter.cpp,18.687238693237305,28.02792739868164,17.081689834594727,6.102665901184082,6.851073741912842,78.2123794555664,6.851073741912842,5.972049236297607,5.851806640625,14.995155334472656,6.851073741912842,9.740486145019531,13.972610473632812,27.464353561401367,PBAS,78.2123794555664
bgslibrary\bgslibrary\algorithms\dp\MeanBGS.cpp,3.152592182159424,10.097325325012207,26.174715042114258,6.321633815765381,7.186930179595947,5.931499004364014,7.186930179595947,37.142967224121094,5.2858500480651855,3.152592182159424,7.186930179595947,89.6582260131836,9.903521537780762,26.683277130126953,dp,89.6582260131836
bgslibrary\bgslibrary\algorithms\lb\BGModelMog.cpp,1.8390846252441406,32.7653694152832,60.1445426940918,2.2542381286621094,1.1196414232254028,2.370394468307495,1.8390846252441406,0.3029487133026123,3.9602324962615967,1.8390846252441406,1.8390846252441406,82.0157470703125,117.25011444091797,19.87375259399414,lb,117.25011444091797
bgslibrary\bgslibrary\algorithms\IndependentMultimodal.h,96.41624450683594,4.402589797973633,7.036990642547607,4.680022716522217,3.152987480163574,24.386503219604492,3.152987480163574,2.18428897857666,4.307856559753418,2.152987480163574,3.152987480163574,3.3372764587402344,4.540688514709473,12.576712608337402,IMBS,96.41624450683594
bgslibrary\bgslibrary\algorithms\AdaptiveSelectiveBackgroundLearning.h,20.241073608398438,0.401477575302124,7.028943061828613,2.678548812866211,1.1527553796768188,26.08159637451172,1.1527553796768188,0.18409626185894012,3.3073902130126953,1.1527553796768188,1.1527553796768188,2.3368515968322754,1.5400422811508179,11.567453384399414,PBAS,26.08159637451172
bgslibrary\bgslibrary\algorithms\IBGS.h,25.055538177490234,10.377554893493652,27.708486557006836,9.291770935058594,7.405281066894531,30.5836238861084,7.816190242767334,4.4194746017456055,6.426516532897949,16.84037208557129,7.816190242767334,6.5510711669921875,12.688504219055176,19.001766204833984,PBAS,30.5836238861084
bgslibrary\bgslibrary\algorithms\LBAdaptiveSOM.h,20.20231819152832,0.4401499629020691,30.28204917907715,2.677081823348999,1.1525239944458008,22.26313591003418,1.1525239944458008,0.1839040070772171,3.3069252967834473,1.1525239944458008,1.1525239944458008,1.3364280462265015,97.96045684814453,11.558218955993652,lb,97.96045684814453
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorPAWCS.h,2.115506410598755,5.9473676681518555,51.479156494140625,109.94884490966797,3.115506410598755,3.797489881515503,4.643861293792725,2.459362745285034,4.232571601867676,18.40230941772461,3.115506410598755,8.235001564025879,97.5882797241211,26.15169334411621,LBSP,109.94884490966797
bgslibrary\bgslibrary\algorithms\LBP_MRF\MotionDetection.cpp,7.32811975479126,56.083740234375,159.0979461669922,44.217281341552734,7.698543071746826,10.628313064575195,4.248314380645752,28.683246612548828,6.0266547203063965,3.248314380645752,4.248314380645752,34.074283599853516,69.52603912353516,29.326353073120117,LBP_MRF,159.0979461669922
bgslibrary\bgslibrary\algorithms\StaticFrameDifference.cpp,20.488080978393555,11.55489444732666,10.933032989501953,9.367546081542969,7.376368522644043,16.635408401489258,7.376368522644043,4.185051918029785,5.279340744018555,3.1429388523101807,7.376368522644043,5.3197102546691895,7.513313293457031,13.283429145812988,IMBS,20.488080978393555
bgslibrary\bgslibrary\algorithms\dp\PratiMediodBGS.cpp,9.276311874389648,9.959522247314453,49.26997756958008,22.725330352783203,7.179072856903076,22.823719024658203,7.179072856903076,25.064430236816406,5.872263431549072,16.042997360229492,7.179072856903076,80.64868927001953,10.751344680786133,28.77908706665039,dp,80.64868927001953
bgslibrary\bgslibrary\algorithms\T2FGMM_UV.h,18.361087799072266,0.3488510251045227,6.61846399307251,2.607325553894043,1.1410719156265259,22.351648330688477,1.1410719156265259,38.03266906738281,3.2839457988739014,1.1410719156265259,1.1410719156265259,97.34300231933594,15.799586296081543,12.938520431518555,dp,97.34300231933594
bgslibrary\bgslibrary\algorithms\VuMeter.cpp,19.678510665893555,11.596811294555664,12.588495254516602,6.631338596343994,7.420419692993164,25.058956146240234,7.420419692993164,4.27139949798584,5.3070502281188965,15.979186058044434,145.56881713867188,6.398575782775879,7.809154510498047,24.518476486206055,VuMeter,145.56881713867188
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEDefs.cpp,1.1428731679916382,1.4806275367736816,142.29779052734375,41.995323181152344,2.326371431350708,1.1834982633590698,1.1428731679916382,24.718456268310547,3.287564516067505,1.1428731679916382,1.1428731679916382,3.5098695755004883,70.27306365966797,3.4464786052703857,LBP_MRF,142.29779052734375
bgslibrary\bgslibrary\tools\ForegroundMaskAnalysis.cpp,8.933845520019531,1.8567306995391846,15.076742172241211,4.2329816818237305,1.0,0.35435038805007935,1.3543503284454346,25.320758819580078,1.3560740947723389,0.35435038805007935,1.3543503284454346,1.6656304597854614,3.0299630165100098,11.601890563964844,T2F,25.320758819580078
