file_path,feature,filter_bank,general,mir,best_module,best_likelihood
audioFlux\src\vector\flux_vectorInt.c,1.0,0.8514922857284546,3.4745309352874756,18.787139892578125,mir,18.787139892578125
audioFlux\src\filterbank\cwt_filterBank.h,7.883833885192871,100.15220642089844,4.001899242401123,1.9741111993789673,filter_bank,100.15220642089844
audioFlux\include\mir\harmonicRatio_algorithm.h,2.0,0.0,4.874053955078125,76.91014862060547,mir,76.91014862060547
audioFlux\src\classic\trist.c,1.0,1.186519742012024,4.0479655265808105,20.205078125,mir,20.205078125
audioFlux\src\cwt_algorithm.h,7.853409290313721,2.0,5.852992057800293,1.4005452394485474,feature,7.853409290313721
audioFlux\src\pwt_algorithm.h,7.0,2.0,5.852992057800293,1.4005452394485474,feature,7.0
audioFlux\include\swt_algorithm.h,2.0,0.0,4.8802642822265625,1.4133514165878296,general,4.8802642822265625
audioFlux\src\mir\_pitch_yin.c,4.126547336578369,0.3013378977775574,3.7437705993652344,84.31434631347656,mir,84.31434631347656
audioFlux\include\mir\_pitch_lhs.h,3.579252243041992,0.0,3.001863718032837,84.58277130126953,mir,84.58277130126953
audioFlux\src\filterbank\auditory_filterBank.h,6.0,141.94239807128906,4.990640640258789,24.48500633239746,filter_bank,141.94239807128906
audioFlux\src\mir\_pitch_lhs.h,3.579252243041992,0.0,3.001863718032837,84.58277130126953,mir,84.58277130126953
audioFlux\src\bft_algorithm.c,17.86748695373535,80.02743530273438,7.9329023361206055,12.850274085998535,filter_bank,80.02743530273438
audioFlux\src\mir\_pitch_pef.h,4.066338539123535,0.0,3.0018422603607178,82.10652160644531,mir,82.10652160644531
audioFlux\src\mir\_pitch_stft.c,39.29780578613281,21.510173797607422,5.376389503479004,97.4643325805664,mir,97.4643325805664
audioFlux\src\filterbank\auditory_weight.h,1.0,102.5414810180664,3.001894474029541,1.0,filter_bank,102.5414810180664
audioFlux\include\spectrogram_algorithm.h,29.818628311157227,38.6630744934082,10.702930450439453,37.79399871826172,filter_bank,38.6630744934082
audioFlux\include\dsp\czt_algorithm.h,1.0,0.0,4.881307601928711,1.4138414859771729,general,4.881307601928711
audioFlux\src\synsq_algorithm.c,6.0,3.949490547180176,6.887124061584473,31.72507667541504,mir,31.72507667541504
audioFlux\include\cepstrogram_algorithm.h,9.054330825805664,0.0,4.858905792236328,1.4033219814300537,feature,9.054330825805664
audioFlux\src\mir\harmonicRatio_algorithm.c,2.0,0.962578296661377,5.660971164703369,77.73737335205078,mir,77.73737335205078
audioFlux\src\temporal_algorithm.h,10.833222389221191,0.0,4.864901542663574,14.10499382019043,mir,14.10499382019043
audioFlux\include\feature\deconv_algorithm.h,128.28028869628906,0.0,4.879222869873047,3.412862539291382,feature,128.28028869628906
audioFlux\src\wpt_algorithm.h,2.0,0.0,4.8802642822265625,1.4133514165878296,general,4.8802642822265625
audioFlux\src\stft_algorithm.c,2.800786018371582,0.4203147888183594,6.1516337394714355,35.43762969970703,mir,35.43762969970703
audioFlux\src\classic\nmf.h,1.5861319303512573,0.7375956773757935,3.8942346572875977,1.9834609031677246,general,3.8942346572875977
