file_path,configs,datasets,environments,policies,utilities,best_module,best_likelihood
lerobot\src\lerobot\utils\feature_utils.py,7.285856246948242,40.789791107177734,2.582923173904419,17.87896728515625,2.671700954437256,datasets,40.789791107177734
lerobot\src\lerobot\data_processing\__init__.py,0.0,5.40605354309082,0.0,0.0,0.0,datasets,5.40605354309082
lerobot\src\lerobot\datasets\__init__.py,1.2914912700653076,120.5569076538086,3.748518705368042,1.0368919372558594,9.518693923950195,datasets,120.5569076538086
lerobot\src\lerobot\annotations\steerable_pipeline\reader.py,7.206243991851807,18.28470802307129,6.547287464141846,3.3110523223876953,11.899468421936035,datasets,18.28470802307129
lerobot\tests\processor\test_vqbet_processor.py,26.227563858032227,24.26202392578125,4.846435070037842,22.2622013092041,6.553880214691162,configs,26.227563858032227
lerobot\src\lerobot\robots\koch_follower\koch_follower.py,70.6004409790039,11.508928298950195,9.254863739013672,8.42304515838623,20.63608741760254,configs,70.6004409790039
lerobot\src\lerobot\datasets\multi_dataset.py,4.171250343322754,132.2886505126953,2.3511784076690674,1.847168207168579,16.859270095825195,datasets,132.2886505126953
lerobot\tests\processor\test_tdmpc_processor.py,26.227563858032227,25.198135375976562,5.166808605194092,23.32699966430664,6.553880214691162,configs,26.227563858032227
lerobot\tests\rl\test_actor.py,5.335740566253662,94.34908294677734,5.497974872589111,17.17782974243164,10.845187187194824,datasets,94.34908294677734
lerobot\tests\processor\test_diffusion_processor.py,26.153764724731445,25.06382179260254,4.820176601409912,24.23689079284668,6.53804349899292,configs,26.153764724731445
lerobot\src\lerobot\policies\fastwam\wan\modular.py,26.47442054748535,29.890460968017578,9.729948997497559,57.18268966674805,30.638896942138672,policies,57.18268966674805
lerobot\src\lerobot\utils\utils.py,11.562254905700684,76.72782135009766,5.053129196166992,6.88526725769043,20.697114944458008,datasets,76.72782135009766
