file_path,dns,general,http_general,httpserver,sampling,services,ssl,transport,best_module,best_likelihood
proxygen\proxygen\lib\http\coro\filters\RateLimitFilter.cpp,18.107892990112305,2.67340350151062,48.146644592285156,3.486595869064331,4.3587651452980936E-4,2.141268730163574,1.1823099851608276,0.3650558590888977,http_general,48.146644592285156
proxygen\proxygen\lib\http\coro\filters\StatsFilterUtil.cpp,1.0005519390106201,5.153614521026611,53.523406982421875,39.5450439453125,4.8296176828444004E-4,3.908886432647705,1.1872233152389526,0.3749295175075531,http_general,53.523406982421875
proxygen\proxygen\external\http_parser\http_parser.h,5.195968151092529,9.127836227416992,55.685333251953125,5.730208873748779,2.600612163543701,12.419601440429688,27.422433853149414,4.69617223739624,http_general,55.685333251953125
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\CompressionUtils.h,1.000504970550537,2.9635426998138428,48.117347717285156,3.8220369815826416,4.4182103010825813E-4,2.792590856552124,14.209197998046875,0.3737793564796448,http_general,48.117347717285156
proxygen\proxygen\lib\http\codec\HTTP2Framer.cpp,17.784229278564453,8.488643646240234,58.580013275146484,4.074114799499512,1.3547359704971313,3.9282920360565186,12.955902099609375,2.806270122528076,http_general,58.580013275146484
proxygen\proxygen\lib\http\structuredheaders\test\StructuredHeadersBufferTest.cpp,28.401792526245117,1.1341803073883057,43.28870391845703,3.686453104019165,2.965238527394831E-4,1.2482569217681885,18.35825538635254,0.20112214982509613,http_general,43.28870391845703
proxygen\proxygen\lib\utils\SafePathUtils.h,1.0004929304122925,4.31285472586751E-4,4.31285472586751E-4,1.420897126197815,4.31285472586751E-4,1.3999135494232178,0.0,4.31285472586751E-4,httpserver,1.420897126197815
proxygen\proxygen\lib\utils\SafePathUtils.cpp,32.97686004638672,1.3175932168960571,0.3533051311969757,1.7807319164276123,3.549443790689111E-4,2.9151546955108643,0.0,0.9695433378219604,dns,32.97686004638672
proxygen\proxygen\httpserver\RequestHandlerAdaptor.cpp,1.0004500150680542,5.663578987121582,54.01729965209961,88.00557708740234,3.937303554266691E-4,3.5898845195770264,18.085966110229492,39.37995529174805,httpserver,88.00557708740234
proxygen\proxygen\lib\http\coro\client\HTTPClient.h,1.0004085302352905,4.284346103668213,48.77170181274414,4.768465518951416,3.574930306058377E-4,4.509734153747559,1.1320586204528809,3.264474630355835,http_general,48.77170181274414
proxygen\proxygen\lib\http\coro\HTTPError.h,1.0005080699920654,148.10340881347656,209.5005340576172,4.6487531661987305,4.445445374585688E-4,5.466361045837402,20.241989135742188,108.09307098388672,http_general,209.5005340576172
proxygen\proxygen\lib\stats\test\PeriodicStatsTest.cpp,1.0004692077636719,0.3327923119068146,4.1055382462218404E-4,1.000410556793213,4.1055382462218404E-4,0.034393541514873505,0.0,4.1055382462218404E-4,dns,1.0004692077636719
proxygen\proxygen\httpserver\filters\CompressionFilter.h,1.0004562139511108,3.5548810958862305,48.714683532714844,89.8532943725586,3.991828707512468E-4,2.3025383949279785,34.349205017089844,0.3852166533470154,httpserver,89.8532943725586
proxygen\proxygen\lib\transport\test\AsyncUDPSocketFactoryTest.cpp,1.00048828125,4.27289807703346E-4,4.27289807703346E-4,1.00042724609375,4.27289807703346E-4,0.0,0.0,95.83528137207031,transport,95.83528137207031
proxygen\proxygen\lib\stats\PeriodicStatsDataBase.h,1.000499963760376,0.35022076964378357,4.374211421236396E-4,1.0004373788833618,4.374211421236396E-4,0.03402262553572655,0.0,4.374211421236396E-4,dns,1.000499963760376
proxygen\proxygen\lib\stats\BaseStats.h,1.000443935394287,2.2943551540374756,0.33622410893440247,3.353865146636963,3.884247853420675E-4,0.37049639225006104,0.0,3.884247853420675E-4,httpserver,3.353865146636963
proxygen\proxygen\lib\http\coro\filters\test\Status1xxFilterTest.cpp,1.00054931640625,3.1635892391204834,49.08123779296875,3.517148017883301,4.806834040209651E-4,2.1011087894439697,14.748241424560547,0.38798126578330994,http_general,49.08123779296875
proxygen\proxygen\lib\http\session\test\ByteEventTrackerMocks.h,1.000555157661438,1.28160560131073,51.42844772338867,3.562725305557251,4.858087922912091E-4,1.3748263120651245,0.21083983778953552,0.42216548323631287,http_general,51.42844772338867
proxygen\proxygen\lib\http\coro\filters\test\MutateFilterTest.cpp,1.0004870891571045,3.6644904613494873,48.06825256347656,4.824540138244629,4.262092406861484E-4,2.4724297523498535,18.052417755126953,0.3512366712093353,http_general,48.06825256347656
proxygen\proxygen\lib\http\coro\client\ProxygenCertVerifier.h,1.000527024269104,3.044593095779419,49.43018341064453,3.9443070888519287,4.6115455916151404E-4,2.041767120361328,0.20147660374641418,0.40341436862945557,http_general,49.43018341064453
proxygen\proxygen\lib\transport\PersistentQuicTokenCache.h,1.0005004405975342,4.3783639557659626E-4,4.3783639557659626E-4,1.4124428033828735,4.3783639557659626E-4,0.03423621505498886,0.0,106.9773941040039,transport,106.9773941040039
proxygen\proxygen\lib\http\session\HTTPSessionAcceptor.h,1.0005097389221191,3.7361152172088623,51.698150634765625,4.835737228393555,4.4599248212762177E-4,2.662674903869629,15.446067810058594,39.380008697509766,http_general,51.698150634765625
proxygen\proxygen\lib\http\codec\QPACKDecoderCodec.h,1.000517725944519,5.358704090118408,60.69277572631836,4.381947040557861,0.5695986151695251,4.096802234649658,0.4602832496166229,3.037472724914551,http_general,60.69277572631836
proxygen\proxygen\lib\http\codec\HTTPCodecPrinter.cpp,16.30097198486328,6.501918792724609,53.22145462036133,4.336842060089111,4.081065417267382E-4,5.187769412994385,30.062620162963867,0.4228964149951935,http_general,53.22145462036133
proxygen\proxygen\httpserver\samples\proxy\SessionWrapper.h,1.000556230545044,1.0004866123199463,40.505531311035156,97.35936737060547,4.8666319344192743E-4,1.0,1.0,4.8666319344192743E-4,httpserver,97.35936737060547
proxygen\proxygen\lib\transport\test\PersistentFizzPskCacheTest.cpp,18.990177154541016,3.575453281402588,3.4199447631835938,4.7517852783203125,3.0924874590709805E-4,0.7827421426773071,16.2293758392334,77.99153137207031,transport,77.99153137207031
proxygen\proxygen\lib\stats\ResourceStats.cpp,1.0005037784576416,0.8539084196090698,0.2849299907684326,4.407654341775924E-4,4.407654341775924E-4,0.3151134252548218,0.0,4.407654341775924E-4,dns,1.0005037784576416
proxygen\proxygen\httpserver\samples\hq\SampleHandlers.cpp,26.62964630126953,12.082327842712402,58.056175231933594,77.98594665527344,9.126128196716309,8.289073944091797,34.702274322509766,20.538227081298828,httpserver,77.98594665527344
proxygen\proxygen\lib\transport\qmux\test\QmuxFramerTest.cpp,2.2452332973480225,2.2214906215667725,5.880802154541016,1.651390790939331,4.440639750100672E-4,5.185118675231934,1.2447257041931152,100.32206726074219,transport,100.32206726074219
proxygen\proxygen\lib\http\SynchronizedLruQuicPskCache.h,1.000499963760376,1.24501633644104,47.66130065917969,3.8848633766174316,4.374211421236396E-4,1.3589506149291992,13.962979316711426,9.35185432434082,http_general,47.66130065917969
proxygen\proxygen\lib\utils\Logging.h,1.0004794597625732,4.19516465626657E-4,4.19516465626657E-4,1.4148051738739014,4.19516465626657E-4,0.03443404287099838,0.0,4.19516465626657E-4,httpserver,1.4148051738739014
proxygen\proxygen\lib\transport\PersistentFizzPskCache.cpp,1.0005404949188232,0.2779686152935028,4.729776701424271E-4,1.0004730224609375,4.729776701424271E-4,0.07394017279148102,17.596466064453125,101.91399383544922,transport,101.91399383544922
proxygen\proxygen\lib\http\stats\TLResponseCodeStats.h,1.0004760026931763,1.480078935623169,46.88425064086914,2.7428383827209473,4.164857673458755E-4,1.3349475860595703,0.1686803698539734,0.3377772271633148,http_general,46.88425064086914
proxygen\proxygen\lib\http\codec\HeadersRateLimitFilter.h,1.0005323886871338,3.0591564178466797,49.12149429321289,3.5476553440093994,4.6581216156482697E-4,2.8654286861419678,1.2051960229873657,0.4108578562736511,http_general,49.12149429321289
proxygen\proxygen\lib\http\session\HTTPUpstreamSession.h,1.000505805015564,3.3884315490722656,51.362796783447266,3.8244783878326416,4.425687366165221E-4,2.8567004203796387,36.18722152709961,39.3748893737793,http_general,51.362796783447266
proxygen\proxygen\httpserver\HTTPServerAcceptor.cpp,18.808862686157227,4.606439113616943,53.333126068115234,106.44576263427734,0.4011494219303131,6.088308811187744,75.45005798339844,40.85519790649414,httpserver,106.44576263427734
proxygen\proxygen\lib\http\session\HTTPSessionActivityTracker.cpp,1.0005239248275757,2.2251930236816406,51.05376052856445,2.531949043273926,4.5840442180633545E-4,1.3543269634246826,1.19930899143219,0.39907634258270264,http_general,51.05376052856445
proxygen\proxygen\lib\utils\Export.h,1.0004504919052124,3.942260518670082E-4,3.942260518670082E-4,3.942260518670082E-4,3.942260518670082E-4,0.0,0.0,3.942260518670082E-4,dns,1.0004504919052124
proxygen\proxygen\lib\http\coro\util\DetachableExecutor.h,1.0005239248275757,2.1115903854370117,49.00463104248047,3.531949043273926,4.5840442180633545E-4,2.8865208625793457,0.19930897653102875,1.8028564453125,http_general,49.00463104248047
proxygen\proxygen\lib\services\RequestWorkerThread.h,21.25657081604004,7.357908725738525,4.2571217636577785E-4,1.4407687187194824,4.2571217636577785E-4,271.88958740234375,0.0,4.2571217636577785E-4,services,271.88958740234375
proxygen\proxygen\lib\http\session\HQByteEventTracker.h,1.0005391836166382,1.2805290222167969,51.38146209716797,3.560586452484131,4.717681440524757E-4,1.3734097480773926,0.21004299819469452,5.761769771575928,http_general,51.38146209716797
proxygen\proxygen\lib\http\session\HQStreamBase.cpp,1.000505805015564,80.09529113769531,127.7157211303711,3.8244783878326416,4.425687366165221E-4,3.4026482105255127,14.251405715942383,0.3748891055583954,http_general,127.7157211303711
proxygen\proxygen\lib\http\observer\HTTPSessionObserverInterface.cpp,1.0005414485931396,2.331862449645996,48.091487884521484,4.54957914352417,4.7377048758789897E-4,1.7241748571395874,1.1847339868545532,0.36994168162345886,http_general,48.091487884521484
proxygen\proxygen\lib\transport\PersistentFizzPskCache.h,1.000517725944519,2.033041477203369,0.5680591464042664,1.403206467628479,0.5090245008468628,1.8863869905471802,16.402389526367188,97.31571197509766,transport,97.31571197509766
proxygen\proxygen\lib\utils\perfect_hash_table_template.h,1.0004829168319702,6.6277666091918945,2.0443413257598877,1.4014126062393188,1.0004225969314575,2.365396738052368,0.0,4.2259160545654595E-4,general,6.6277666091918945
proxygen\proxygen\lib\dns\test\FutureDNSResolverTest.cpp,92.79788208007812,8.058524131774902,5.1214141845703125,7.1107072830200195,4.783769607543945,6.384288787841797,4.7834391593933105,4.783769607543945,dns,92.79788208007812
proxygen\proxygen\httpserver\SignalHandler.h,2.526545524597168,1.0004428625106812,38.00044250488281,114.66992950439453,4.4288169010542333E-4,1.0270211696624756,1.0,4.4288169010542333E-4,httpserver,114.66992950439453
proxygen\proxygen\lib\stats\ResourceData.h,1.0004106760025024,0.9967111349105835,0.26545819640159607,1.0003594160079956,3.5936952917836607E-4,1.297705888748169,0.0,3.5936952917836607E-4,services,1.297705888748169
proxygen\proxygen\lib\transport\test\H3DatagramAsyncSocketTest.cpp,7.915501594543457,9.468644142150879,47.48137283325195,4.567404270172119,1.9127026796340942,10.24866008758545,3.1920583248138428,94.3782958984375,transport,94.3782958984375
proxygen\proxygen\lib\http\codec\test\HQFramerTest.h,1.000575065612793,4.611499309539795,47.61089324951172,4.445765495300293,5.031708278693259E-4,3.269831418991089,0.16697341203689575,5.60007381439209,http_general,47.61089324951172
proxygen\proxygen\lib\http\coro\filters\test\VisitorFilterTest.cpp,1.000473141670227,4.396708965301514,47.86274337768555,4.791807174682617,4.1396747110411525E-4,2.733456611633301,33.82499313354492,0.3343607783317566,http_general,47.86274337768555
proxygen\proxygen\httpserver\samples\proxy\ProxyStats.h,1.0004452466964722,1.000389575958252,38.000389099121094,98.27696990966797,3.895642003044486E-4,1.0,1.0,3.895642003044486E-4,httpserver,98.27696990966797
proxygen\proxygen\lib\http\codec\HQUnidirectionalCodec.h,1.0005459785461426,3.8509716987609863,49.576480865478516,3.506559371948242,4.7769618686288595E-4,3.098057508468628,0.189780592918396,1.380038857460022,http_general,49.576480865478516
proxygen\proxygen\lib\http\coro\server\HTTPServer.h,22.800731658935547,9.6682710647583,53.17212677001953,123.70629119873047,126.29606628417969,8.448892593383789,50.043575286865234,49.933956146240234,sampling,126.29606628417969
proxygen\proxygen\lib\http\codec\HTTPParallelCodec.h,2.000498056411743,4.941047668457031,48.881107330322266,4.78558349609375,1.0004358291625977,2.775958299636841,1.1823099851608276,41.365055084228516,http_general,48.881107330322266
proxygen\proxygen\lib\http\HTTPConnectorWithFizz.h,1.000527024269104,2.289646625518799,48.951744079589844,3.9233174324035645,4.6115455916151404E-4,1.7330942153930664,2.8318657875061035,0.40341436862945557,http_general,48.951744079589844
proxygen\proxygen\lib\utils\TestUtils.h,16.63896942138672,2.821744441986084,1.6530280113220215,2.7629690170288086,3.4575691097415984E-4,0.553161084651947,14.97205924987793,3.4575691097415984E-4,dns,16.63896942138672
proxygen\proxygen\lib\http\codec\compress\HPACKEncodeBuffer.h,1.0004760026931763,3.6451687812805176,47.40055847167969,4.459702968597412,4.164857673458755E-4,2.9772372245788574,0.1686803698539734,0.3377772271633148,http_general,47.40055847167969
proxygen\proxygen\lib\http\codec\CapsuleCodec.h,1.0004847049713135,3.871812343597412,53.42695236206055,3.46431827545166,4.2414612835273147E-4,3.0816333293914795,0.17396029829978943,97.47159576416016,transport,97.47159576416016
proxygen\proxygen\lib\http\StatusTypeEnum.h,106.90028381347656,4.203268051147461,58.18923568725586,8.139143943786621,3.832603106275201E-4,12.705143928527832,5.977602481842041,4.4755048751831055,dns,106.90028381347656
proxygen\proxygen\lib\http\HQConnector.cpp,2.4526407718658447,4.971682548522949,51.12323760986328,3.735351800918579,4.4274766696617007E-4,6.204572677612305,2.772449254989624,44.716793060302734,http_general,51.12323760986328
proxygen\proxygen\lib\http\coro\filters\Logger.h,38.813804626464844,5.611378192901611,54.020660400390625,4.610527515411377,178.1479949951172,3.3164222240448,1.152328372001648,39.30508041381836,sampling,178.1479949951172
proxygen\proxygen\lib\http\codec\compress\QPACKStaticHeaderTable.cpp,4.102071285247803,10.389913558959961,58.354957580566406,3.993476390838623,3.625279426574707,3.392141342163086,22.3703670501709,8.489463806152344,http_general,58.354957580566406
proxygen\proxygen\lib\http\coro\filters\test\CompressionFilterTests.cpp,1.0004618167877197,6.048570156097412,56.17787551879883,5.509575843811035,4.0404213359579444E-4,4.456700325012207,35.444488525390625,0.41987141966819763,http_general,56.17787551879883
proxygen\proxygen\lib\http\coro\util\CancellableBaton.h,1.0005197525024414,2.163687229156494,48.88969039916992,3.5244290828704834,4.547882126644254E-4,1.743351697921753,0.1964903175830841,0.39343541860580444,http_general,48.88969039916992
proxygen\proxygen\lib\http\coro\server\ScopedHTTPServer.h,2.732870578765869,3.1652677059173584,48.9211540222168,120.6338119506836,4.477243055589497E-4,6.164575099945068,1.1910855770111084,0.3826189637184143,httpserver,120.6338119506836
proxygen\proxygen\lib\sampling\Sampling.cpp,1.0004864931106567,0.26481032371520996,4.2571217636577785E-4,1.304093360900879,194.92462158203125,0.029578307643532753,0.0,4.2571217636577785E-4,sampling,194.92462158203125
proxygen\proxygen\lib\utils\HTTPTime.h,1.0005078315734863,1.0004444122314453,38.00044250488281,2.327552318572998,4.4437521137297153E-4,1.0271815061569214,0.0,4.4437521137297153E-4,http_general,38.00044250488281
proxygen\proxygen\lib\http\stats\HeaderCodecStats.h,1.0004901885986328,1.5490251779556274,47.33769989013672,2.7807445526123047,4.288791387807578E-4,1.3498504161834717,0.1772899329662323,0.3550087511539459,http_general,47.33769989013672
proxygen\proxygen\lib\http\webtransport\HTTPWebTransport.h,2.000523090362549,3.241456985473633,54.8426513671875,2.8907761573791504,1.0004576444625854,1.3558956384658813,18.513574600219727,2.3619565963745117,http_general,54.8426513671875
proxygen\proxygen\lib\http\codec\compress\HPACKHeader.h,1.0004594326019287,5.05342960357666,47.20962142944336,3.801759958267212,4.0196612826548517E-4,3.2061736583709717,0.15902702510356903,0.3184560239315033,http_general,47.20962142944336
proxygen\proxygen\lib\http\codec\HTTPCodecPrinter.h,1.0005197525024414,4.523921012878418,51.60063552856445,3.5244290828704834,4.547882126644254E-4,3.504227638244629,14.956812858581543,0.39343541860580444,http_general,51.60063552856445
proxygen\proxygen\lib\http\codec\webtransport\test\WebTransportCapsuleCodecTest.cpp,1.0003148317337036,4.120765686035156,45.09838104248047,3.2421035766601562,2.754929009824991E-4,3.1016948223114014,0.09068548679351807,1.181646466255188,http_general,45.09838104248047
proxygen\proxygen\lib\http\test\HTTPMessageTest.cpp,43.610652923583984,8.87794017791748,65.13838958740234,9.17723274230957,1.881416537798941E-4,9.781709671020508,47.22186279296875,1.336851954460144,http_general,65.13838958740234
proxygen\proxygen\lib\http\coro\filters\Status1xxFilter.h,1.000542163848877,2.1816060543060303,49.71780014038086,3.566471576690674,4.7443731455132365E-4,1.7365846633911133,1.2122489213943481,0.4249723553657532,http_general,49.71780014038086
proxygen\proxygen\lib\http\coro\transport\HTTPConnectAsyncTransport.cpp,30.899700164794922,4.927599906921387,47.475643157958984,3.4252424240112305,4.0240929229184985E-4,3.83357572555542,13.127035140991211,101.89586639404297,transport,101.89586639404297
proxygen\proxygen\lib\utils\test\ZlibTests.cpp,1.0003958940505981,1.3529994487762451,0.3335704803466797,1.0003464221954346,3.464131732471287E-4,0.3674467206001282,0.0,3.464131732471287E-4,general,1.3529994487762451
proxygen\proxygen\httpserver\samples\echo\EchoHandler.cpp,1.0004901885986328,2.461536169052124,38.271759033203125,95.24725341796875,4.288791387807578E-4,1.6847424507141113,1.0,4.288791387807578E-4,httpserver,95.24725341796875
proxygen\proxygen\lib\services\AcceptorConfiguration.h,2.042666435241699,4.910021781921387,40.00043487548828,5.316549777984619,4.357679863460362E-4,147.94723510742188,0.0,4.357679863460362E-4,services,147.94723510742188
proxygen\proxygen\lib\http\coro\filters\test\DecompressionFilterTest.cpp,1.000430941581726,3.6903679370880127,51.18330383300781,4.993961334228516,3.771029878407717E-4,2.6470706462860107,35.333580017089844,0.4726984202861786,http_general,51.18330383300781
proxygen\proxygen\lib\http\codec\compress\HPACKCodec.cpp,1.0004651546478271,10.365045547485352,58.426658630371094,3.9705779552459717,2.3936357498168945,3.8902223110198975,19.11353302001953,39.472808837890625,http_general,58.426658630371094
proxygen\proxygen\lib\http\coro\filters\DecompressionFilterFactory.cpp,1.0005356073379517,2.1414132118225098,49.44707489013672,5.513797760009766,4.686521424446255E-4,1.7481465339660645,1.2074943780899048,0.4154573380947113,http_general,49.44707489013672
proxygen\proxygen\lib\http\connpool\SessionHolder.cpp,4.420541763305664,6.589411735534668,48.50067138671875,6.629326820373535,1.472970724105835,6.830911159515381,34.785850524902344,105.53093719482422,transport,105.53093719482422
proxygen\proxygen\lib\http\test\HTTPHeadersBenchmark.cpp,20.007688522338867,5.148826599121094,50.549659729003906,5.012749195098877,1.0767581462860107,4.224706172943115,1.2832462787628174,1.4905272722244263,http_general,50.549659729003906
proxygen\proxygen\httpserver\HTTPServerAcceptor.h,1.0004901885986328,2.9009361267089844,38.316802978515625,106.25433349609375,4.288791387807578E-4,2.3508565425872803,14.317992210388184,39.00042724609375,httpserver,106.25433349609375
