file_path,backtest,contrib,data,model,rl,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\contrib\rolling\__main__.py,3.6846096515655518,75.71537017822266,1.880398154258728,23.290679931640625,5.99283504486084,9.834695816040039,4.920745849609375,9.88764762878418,8.945819854736328,contrib,75.71537017822266
qlib\qlib\workflow\online\strategy.py,10.001737594604492,34.48194885253906,62.28175735473633,115.30915069580078,31.670644760131836,116.58445739746094,77.22364044189453,25.829439163208008,232.59811401367188,workflow,232.59811401367188
qlib\tests\storage_tests\test_storage.py,4.5857319831848145,11.094040870666504,90.74805450439453,6.007436752319336,5.052372455596924,5.820777416229248,117.44126892089844,20.014619827270508,24.84296417236328,tests,117.44126892089844
qlib\qlib\rl\interpreter.py,5.432502746582031,6.1810078620910645,0.44338876008987427,1.9268702268600464,76.89042663574219,6.1190996170043945,5.161195755004883,6.473864555358887,9.838656425476074,rl,76.89042663574219
qlib\tests\ops\test_elem_operator.py,6.82191276550293,9.704777717590332,76.5467758178711,6.380977630615234,5.896447658538818,6.568039894104004,118.9158935546875,15.6649169921875,27.17246437072754,tests,118.9158935546875
qlib\qlib\backtest\executor.py,67.24201202392578,26.506784439086914,81.43692779541016,21.921947479248047,22.201969146728516,134.94837951660156,18.64990234375,31.25229835510254,52.32255172729492,strategy,134.94837951660156
qlib\qlib\rl\strategy\single_order.py,4.941009998321533,10.66062068939209,0.0,18.175559997558594,86.698974609375,100.552001953125,2.2262165546417236,16.85391616821289,11.451064109802246,strategy,100.552001953125
qlib\qlib\contrib\data\highfreq_processor.py,1.8752784729003906,58.87059020996094,81.89493560791016,6.477232933044434,2.519042491912842,3.1270289421081543,10.046733856201172,13.57493782043457,16.781145095825195,data,81.89493560791016
qlib\qlib\rl\order_execution\policy.py,7.036191940307617,14.227289199829102,24.195430755615234,94.03173065185547,106.9637451171875,15.948840141296387,9.648447036743164,17.04339599609375,38.77730941772461,rl,106.9637451171875
qlib\qlib\contrib\report\analysis_position\parse_position.py,6.049978256225586,64.34759521484375,96.44327545166016,18.02816390991211,9.281432151794434,11.015107154846191,10.329719543457031,14.261795997619629,40.59174728393555,data,96.44327545166016
qlib\qlib\data\dataset\loader.py,6.827716827392578,17.074655532836914,94.70580291748047,18.94112205505371,52.239227294921875,13.986747741699219,20.49567222595215,20.462604522705078,35.61963653564453,data,94.70580291748047
qlib\scripts\data_collector\utils.py,10.364359855651855,23.354812622070312,128.74240112304688,40.613712310791016,83.37326049804688,26.253862380981445,20.300737380981445,71.93341064453125,56.11640167236328,data,128.74240112304688
qlib\qlib\contrib\strategy\optimizer\__init__.py,3.6221179962158203,64.23277282714844,0.0,2.001297950744629,3.53349232673645,99.97164154052734,1.001297950744629,5.416197776794434,7.308416366577148,strategy,99.97164154052734
qlib\qlib\strategy\base.py,9.433279991149902,14.869967460632324,67.5339126586914,7.412442207336426,42.50848388671875,153.1235809326172,8.749937057495117,17.269229888916016,32.10749435424805,strategy,153.1235809326172
qlib\tests\misc\test_index_data.py,1.69438636302948,7.664652347564697,65.77761840820312,3.3214266300201416,4.767893314361572,5.554717540740967,99.30740356445312,11.576557159423828,15.625630378723145,tests,99.30740356445312
qlib\qlib\data\base.py,1.881064534187317,14.032252311706543,75.07072448730469,24.931194305419922,5.883995532989502,20.022336959838867,12.377813339233398,13.582633018493652,28.76274299621582,data,75.07072448730469
qlib\qlib\contrib\data\data.py,3.6367111206054688,62.68107986450195,66.71963500976562,2.0888864994049072,2.522372245788574,1.7984936237335205,8.693952560424805,12.946683883666992,9.615729331970215,data,66.71963500976562
qlib\qlib\strategy\__init__.py,3.632655620574951,3.6972532272338867,0.0,1.0013028383255005,1.0013028383255005,98.36136627197266,1.0013028383255005,3.6972532272338867,7.329908847808838,strategy,98.36136627197266
qlib\qlib\backtest\__init__.py,107.64521789550781,19.55718994140625,76.34529113769531,32.34243392944336,7.09035062789917,126.72101593017578,13.419309616088867,24.945327758789062,39.04444885253906,strategy,126.72101593017578
qlib\qlib\rl\trainer\vessel.py,8.985270500183105,22.4040470123291,66.71244812011719,29.954832077026367,81.9864501953125,14.503812789916992,55.096961975097656,20.723901748657227,54.03172302246094,rl,81.9864501953125
qlib\qlib\backtest\profit_attribution.py,68.0570068359375,10.054577827453613,99.75542449951172,22.950727462768555,6.08642053604126,12.906347274780273,12.23123550415039,17.990619659423828,24.429826736450195,data,99.75542449951172
qlib\examples\nested_decision_execution\workflow.py,137.41574096679688,94.52850341796875,99.89533233642578,111.24749755859375,27.81757164001465,153.58023071289062,41.980369567871094,37.85606384277344,175.58250427246094,workflow,175.58250427246094
qlib\qlib\data\client.py,4.2441792488098145,12.998822212219238,65.37702941894531,17.75962257385254,24.400224685668945,8.398662567138672,9.408233642578125,18.100902557373047,36.32639694213867,data,65.37702941894531
qlib\qlib\utils\data.py,2.105146884918213,7.119918346405029,65.21133422851562,7.3464508056640625,2.338644027709961,8.382951736450195,7.975889205932617,81.09955596923828,14.668231010437012,utils,81.09955596923828
qlib\tests\backtest\test_soft_topk_strategy_cold_start.py,93.31678771972656,11.551856994628906,2.407820463180542,8.201825141906738,2.047806739807129,112.83361053466797,110.5956039428711,13.176068305969238,31.40505599975586,strategy,112.83361053466797
qlib\tests\rl\test_logger.py,5.071891784667969,13.7711181640625,81.4664077758789,19.726211547851562,90.37203216552734,5.105920791625977,116.39630126953125,20.814491271972656,43.11521530151367,tests,116.39630126953125
