file_path,cli,client,prompts,server,tools,utilities,best_module,best_likelihood
fastmcp\fastmcp_slim\fastmcp\utilities\mcp_server_config\v1\sources\filesystem.py,21.84615707397461,15.355371475219727,6.959669589996338,58.31653594970703,15.645007133483887,88.90987396240234,utilities,88.90987396240234
fastmcp\tests\server\tasks\test_resource_task_meta_parameter.py,58.55496597290039,68.44353485107422,4.869851589202881,54.90410614013672,27.232200622558594,18.009143829345703,client,68.44353485107422
fastmcp\tests\deprecated\test_elicitation.py,59.453338623046875,68.731689453125,5.0875563621521,4.079404354095459,27.0237979888916,8.4234037399292,client,68.731689453125
fastmcp\fastmcp_slim\fastmcp\utilities\mcp_server_config\v1\mcp_server_config.py,99.60982513427734,25.637290954589844,5.205587863922119,60.752071380615234,13.976438522338867,93.6921157836914,cli,99.60982513427734
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\supabase.py,56.260704040527344,68.41914367675781,3.146998882293701,62.38697052001953,3.9561688899993896,24.798866271972656,client,68.41914367675781
fastmcp\fastmcp_slim\fastmcp\_install_hints.py,91.84477996826172,64.07520294189453,0.6704112887382507,53.31412124633789,2.7521350383758545,13.810938835144043,cli,91.84477996826172
fastmcp\examples\testing_demo\server.py,7.060125350952148,20.002981185913086,53.170928955078125,54.036006927490234,25.081941604614258,9.091181755065918,server,54.036006927490234
fastmcp\fastmcp_slim\fastmcp\server\transforms\visibility.py,51.80028533935547,12.672649383544922,135.65036010742188,55.79258728027344,98.32249450683594,29.352922439575195,prompts,135.65036010742188
fastmcp\examples\desktop.py,4.157894611358643,8.388713836669922,3.558180809020996,4.498457431793213,19.54037857055664,5.048407554626465,tools,19.54037857055664
fastmcp\tests\cli\test_mcp_server_config_integration.py,96.17664337158203,70.58567810058594,6.485250473022461,58.393253326416016,25.315095901489258,25.10951042175293,cli,96.17664337158203
fastmcp\tests\server\middleware\test_rate_limiting.py,64.21028900146484,75.23091888427734,2.8532729148864746,60.56401062011719,31.824058532714844,9.034575462341309,client,75.23091888427734
fastmcp\tests\tools\tool_transform\test_args.py,65.13736724853516,73.16976928710938,6.36820650100708,7.693415641784668,129.8006134033203,18.59710693359375,tools,129.8006134033203
fastmcp\tests\server\test_dependencies_advanced.py,66.01653289794922,74.2372055053711,48.65913772583008,55.57876205444336,102.6296157836914,17.028112411499023,tools,102.6296157836914
fastmcp\examples\diagnostics\client_with_tracing.py,57.2315673828125,70.83136749267578,134.3566436767578,59.72891616821289,94.04592895507812,13.854447364807129,prompts,134.3566436767578
fastmcp\fastmcp_slim\fastmcp\server\providers\filesystem_discovery.py,24.749540328979492,11.407608032226562,46.430355072021484,51.416297912597656,43.153263092041016,30.375242233276367,server,51.416297912597656
fastmcp\examples\atproto_mcp\demo.py,81.5937271118164,80.19219970703125,9.954142570495605,54.747432708740234,84.3154067993164,21.26815414428711,tools,84.3154067993164
fastmcp\fastmcp_slim\fastmcp\cli\cli.py,100.0179214477539,80.1907958984375,70.96419525146484,70.82976531982422,82.10039520263672,42.620216369628906,cli,100.0179214477539
fastmcp\tests\server\test_logging.py,17.977272033691406,9.779054641723633,4.881629467010498,64.07049560546875,6.405322551727295,9.866446495056152,server,64.07049560546875
fastmcp\tests\client\client\test_mode_negotiation.py,54.79804611206055,80.31395721435547,3.953805446624756,55.901039123535156,28.66221046447754,13.600414276123047,client,80.31395721435547
fastmcp\fastmcp_slim\fastmcp\cli\install\claude_code.py,95.34138488769531,13.333307266235352,3.1746950149536133,57.51958084106445,24.712963104248047,14.38170051574707,cli,95.34138488769531
fastmcp\tests\tools\tool\test_output_schema.py,11.125751495361328,22.848957061767578,8.609750747680664,5.267315864562988,80.23344421386719,19.052248001098633,tools,80.23344421386719
fastmcp\examples\skills\server.py,5.944935321807861,9.334269523620605,1.530187964439392,51.96841049194336,14.978568077087402,5.414912700653076,server,51.96841049194336
fastmcp\tests\server\test_context.py,66.54751586914062,122.7750244140625,8.027806282043457,57.75578308105469,34.222782135009766,13.191197395324707,client,122.7750244140625
fastmcp\tests\client\telemetry\__init__.py,36.37912368774414,55.402523040771484,0.4389711022377014,0.4389711022377014,0.4389711022377014,2.081785202026367,client,55.402523040771484
fastmcp\docs\apps\demos\hitchhikers.py,83.98487091064453,17.004165649414062,2.236783504486084,11.665661811828613,25.46698570251465,16.93004035949707,cli,83.98487091064453
fastmcp\fastmcp_slim\fastmcp\server\auth\handlers\authorize.py,52.5752067565918,91.63418579101562,9.742310523986816,61.283287048339844,25.30265998840332,19.569686889648438,client,91.63418579101562
fastmcp\tests\utilities\json_schema_type\test_real_world_schemas.py,34.82320022583008,4.738267421722412,3.135974407196045,1.6315627098083496,14.885597229003906,102.99193572998047,utilities,102.99193572998047
fastmcp\fastmcp_slim\fastmcp\client\__init__.py,51.26394271850586,59.87652587890625,0.512681245803833,1.7286946773529053,0.512681245803833,11.217668533325195,client,59.87652587890625
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\huggingface.py,62.72861862182617,74.57453918457031,1.8732155561447144,47.82406997680664,17.747804641723633,12.110003471374512,client,74.57453918457031
fastmcp\fastmcp_slim\fastmcp\client\transports\stdio.py,67.22823333740234,62.20569610595703,5.040853023529053,54.196067810058594,41.69561767578125,17.574005126953125,cli,67.22823333740234
fastmcp\examples\auth\propelauth_oauth\client.py,49.182098388671875,66.4836196899414,1.9559420347213745,52.98941421508789,91.22642517089844,5.392307758331299,tools,91.22642517089844
fastmcp\fastmcp_slim\fastmcp\utilities\versions.py,15.122431755065918,6.4661478996276855,1.9601337909698486,3.8369462490081787,15.656513214111328,90.18540954589844,utilities,90.18540954589844
fastmcp\fastmcp_slim\fastmcp\server\providers\openapi\__init__.py,13.025189399719238,6.783550262451172,1.0,49.339149475097656,2.2735447883605957,14.024242401123047,server,49.339149475097656
fastmcp\fastmcp_slim\fastmcp\cli\install\stdio.py,75.762451171875,10.472884178161621,4.5827956199646,55.80552291870117,26.031475067138672,15.009742736816406,cli,75.762451171875
fastmcp\fastmcp_slim\fastmcp\utilities\openapi\json_schema_converter.py,10.10069751739502,7.540928363800049,4.216228008270264,4.911940574645996,26.068702697753906,87.01599884033203,utilities,87.01599884033203
fastmcp\tests\resources\test_file_resources.py,16.633342742919922,6.6536431312561035,3.150914192199707,4.002316474914551,2.08835506439209,8.98461627960205,cli,16.633342742919922
fastmcp\fastmcp_slim\fastmcp\server\auth\oauth_proxy\__init__.py,12.173824310302734,2.7289390563964844,0.0,48.49394989013672,1.2776780128479004,2.2270865440368652,server,48.49394989013672
fastmcp\tests\server\telemetry\test_provider_tracing.py,16.38364601135254,7.397909641265869,49.769561767578125,55.17795944213867,87.34931945800781,12.93952465057373,tools,87.34931945800781
fastmcp\tests\utilities\openapi\test_circular_references.py,15.349800109863281,21.760522842407227,6.8958306312561035,54.44807815551758,98.30557250976562,106.91133117675781,utilities,106.91133117675781
fastmcp\tests\server\providers\local_provider_tools\__init__.py,1.6097347736358643,3.675570011138916,0.0,48.842742919921875,62.79463577270508,7.747836589813232,tools,62.79463577270508
fastmcp\tests\server\http\test_http_auth_middleware.py,56.0456657409668,78.84858703613281,7.749278545379639,56.906124114990234,6.837234973907471,23.639127731323242,client,78.84858703613281
fastmcp\tests\server\providers\local_provider_tools\test_parameters.py,19.298124313354492,17.195222854614258,4.7346673011779785,51.57408142089844,100.66077423095703,15.339203834533691,tools,100.66077423095703
fastmcp\tests\server\http\test_http_middleware.py,50.905818939208984,65.02827453613281,3.786156415939331,53.181846618652344,3.9175901412963867,5.71457576751709,client,65.02827453613281
fastmcp\fastmcp_slim\fastmcp\server\providers\aggregate.py,20.8322696685791,13.233991622924805,135.47769165039062,54.4554557800293,88.71065521240234,23.353517532348633,prompts,135.47769165039062
fastmcp\tests\utilities\test_components.py,9.818047523498535,10.582661628723145,58.37062072753906,54.73256301879883,33.65166091918945,77.57238006591797,utilities,77.57238006591797
fastmcp\examples\atproto_mcp\src\atproto_mcp\_atproto\_client.py,36.5047607421875,65.09690856933594,3.527768611907959,2.5378432273864746,3.6053991317749023,3.79672908782959,client,65.09690856933594
fastmcp\fastmcp_slim\fastmcp\server\auth\oauth_proxy\proxy.py,73.93598175048828,101.81758117675781,10.982977867126465,58.66990661621094,34.17759704589844,34.03117752075195,client,101.81758117675781
fastmcp\fastmcp_slim\fastmcp\server\auth\oauth_proxy\models.py,63.185359954833984,66.1126937866211,1.159907341003418,48.1988525390625,16.67536163330078,12.35909652709961,client,66.1126937866211
fastmcp\tests\cli\test_cimd_cli.py,93.5434341430664,66.95125579833984,2.360250473022461,3.933272123336792,4.184313774108887,15.046069145202637,cli,93.5434341430664
fastmcp\fastmcp_slim\fastmcp\client\sampling\handlers\anthropic.py,68.53385925292969,70.83943939208984,38.98652648925781,10.385797500610352,103.26580810546875,23.546825408935547,tools,103.26580810546875
fastmcp\tests\server\tasks\test_task_protocol.py,52.34482192993164,73.04901885986328,2.0583250522613525,54.03801727294922,28.724164962768555,9.13387393951416,client,73.04901885986328
