file_path,Facade,FileStorage,MediaManagement,Packaging,TagWatermarking,UserDBAdapter,UserManagement,best_module,best_likelihood
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\WebBeanManager.java,3.3554747104644775,0.7957889437675476,0.0,0.0,0.0,1.0,0.0,Facade,3.3554747104644775
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\FileContent.java,2.7865171432495117,9.685938835144043,3.568229913711548,5.15631628036499,2.1885340213775635,3.4264161586761475,0.6004478335380554,FileStorage,9.685938835144043
mediastore\Implementation\mediastore.ejb.audiowatermarking\src\edu\kit\ipd\sdq\mediastore\ejb\audiowatermarking\WavFile.java,4.524618148803711,9.996819496154785,3.0497279167175293,6.939529895782471,3.2575249671936035,3.415499210357666,0.6123241186141968,FileStorage,9.996819496154785
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\utils\LameUtil.java,2.2619311809539795,7.574577331542969,2.515695095062256,5.045135974884033,2.5294411182403564,0.10134638845920563,2.300598621368408,FileStorage,7.574577331542969
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IUserManagement.java,3.210164785385132,0.0,3.7105019092559814,1.1037137508392334,0.0,3.719932794570923,76.19623565673828,UserManagement,76.19623565673828
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\utils\JNDIUtil.java,1.4781625270843506,3.58768367767334,0.0,0.39205747842788696,0.39205747842788696,0.8602738380432129,0.0,FileStorage,3.58768367767334
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaAccessMaintenanceRemote.java,1.0028477907180786,0.0,0.0,0.0,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\InterfaceDetails.java,1.8412597179412842,2.9025540351867676,0.0,0.0,0.0,0.13913142681121826,0.0,FileStorage,2.9025540351867676
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\LoginBean.java,48.84878158569336,2.432291269302368,2.2934231758117676,0.0,0.0,1.0,5.823887825012207,Facade,48.84878158569336
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\utils\FSUtil.java,4.167089462280273,13.18100643157959,5.876212120056152,8.875943183898926,3.5730323791503906,1.6240135431289673,0.5733011960983276,FileStorage,13.18100643157959
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\filters\MainFilter.java,8.707871437072754,2.6030168533325195,5.196979522705078,1.9556623697280884,0.7237496376037598,3.863069534301758,4.791116714477539,Facade,8.707871437072754
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IUserManagementLocal.java,1.0028477907180786,2.059615135192871,0.0,0.0,0.0,0.14877822995185852,60.30615997314453,UserManagement,60.30615997314453
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IUserDBAdapter.java,3.224085807800293,0.0,2.480891704559326,1.1106688976287842,0.0,78.55262756347656,3.6622283458709717,UserDBAdapter,78.55262756347656
mediastore\Implementation\mediastore.ejb.mediaaccess\src\edu\kit\ipd\sdq\mediastore\ejb\mediaaccess\Audio.java,7.988641262054443,7.444593906402588,5.039729595184326,4.8198628425598145,3.722296953201294,6.777151584625244,1.9146382808685303,Facade,7.988641262054443
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadAudioWatermarking.java,2.2110612392425537,1.2082020044326782,1.2082020044326782,1.2082020044326782,0.0,0.14920929074287415,0.0,Facade,2.2110612392425537
mediastore\Implementation\mediastore.ejb.userdbadapter\src\edu\kit\ipd\sdq\mediastore\ejb\userdbadapter\User.java,5.6375885009765625,0.0,3.046515464782715,1.5348865985870361,0.0,113.30725860595703,4.65007209777832,UserDBAdapter,113.30725860595703
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IFacade.java,56.851585388183594,12.436568260192871,7.626340866088867,7.076790809631348,4.4314866065979,3.3252034187316895,5.568474292755127,Facade,56.851585388183594
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\Config.java,2.5605924129486084,5.704910755157471,1.5878188610076904,3.646364688873291,2.0585460662841797,1.970937728881836,1.0,FileStorage,5.704910755157471
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\DownloadBean.java,125.30315399169922,22.41175651550293,11.044370651245117,12.789020538330078,7.600398063659668,2.8148353099823,2.669170379638672,Facade,125.30315399169922
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IPackagingLocal.java,1.0028477907180786,2.059615135192871,0.0,57.728973388671875,0.0,0.14877822995185852,0.0,Packaging,57.728973388671875
mediastore\Implementation\mediastore.ejb.mediamanagement\src\edu\kit\ipd\sdq\mediastore\ejb\mediamanagement\MediaManagementImpl.java,72.60405731201172,16.955089569091797,108.58152770996094,168.89822387695312,5.875491619110107,1.9792674779891968,1.028230905532837,Packaging,168.89822387695312
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\utils\MessageUtil.java,3.1083710193634033,0.0,0.0,0.0,0.0,0.0,0.0,Facade,3.1083710193634033
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadTagWatermarkingRemote.java,1.0028477907180786,0.0,0.0,0.0,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadCacheLocal.java,1.0028477907180786,2.059615135192871,0.0,0.0,0.0,0.14877822995185852,0.0,FileStorage,2.059615135192871
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\FailedUploadException.java,4.424985408782959,11.009713172912598,4.023705005645752,6.21358585357666,4.428764343261719,0.14460071921348572,0.0,FileStorage,11.009713172912598
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadCache.java,2.2110612392425537,1.2082020044326782,1.2082020044326782,1.2082020044326782,0.0,0.14920929074287415,0.0,Facade,2.2110612392425537
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\utils\SessionUtil.java,7.542497634887695,0.0,0.0,0.0,0.0,0.0,0.0,Facade,7.542497634887695
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IUserDBAdapterRemote.java,1.0028477907180786,0.0,0.0,0.0,0.0,64.35224151611328,0.0,UserDBAdapter,64.35224151611328
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadTagWatermarkingLocal.java,1.0028477907180786,2.059615135192871,0.0,0.0,0.0,0.14877822995185852,0.0,FileStorage,2.059615135192871
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\AppException.java,1.0027480125427246,0.0,0.0,0.0,0.0,0.1450078785419464,0.0,Facade,1.0027480125427246
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\RegisterBean.java,46.90612030029297,3.0158095359802246,1.8844295740127563,0.34298285841941833,0.34298285841941833,1.0,8.467825889587402,Facade,46.90612030029297
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\FileContentLocal.java,1.0026955604553223,2.5813941955566406,0.0,1.0,2.121516704559326,3.8014752864837646,1.1215168237686157,UserDBAdapter,3.8014752864837646
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\ConversionException.java,1.0028250217437744,0.0,0.0,0.0,0.0,0.1479235291481018,0.0,Facade,1.0028250217437744
